analysis_BCStepCode|TEDI_compliance,archetype|Area-Basement-m2,archetype|Area-Ceiling-m2,archetype|Area-Crawl-m2,archetype|Area-Door-m2,archetype|Area-DoorWin-m2,archetype|Area-ExposedFloor-m2,archetype|Area-Header-m2,archetype|Area-House-m2,archetype|Area-Slab-m2,archetype|Area-Walkout-m2,archetype|Area-Wall-m2,archetype|Area-Windows-m2,archetype|Base-Locale,archetype|Base-Region,archetype|Ceiling-Type,archetype|Floor-Area-m2,archetype|Front-Orientation,archetype|House-Builder,archetype|House-Storeys,archetype|House-Type,archetype|House-Volume-m3,archetype|Weather-Locale,archetype|Win-Area-m2-E,archetype|Win-Area-m2-N,archetype|Win-Area-m2-NE,archetype|Win-Area-m2-NW,archetype|Win-Area-m2-S,archetype|Win-Area-m2-SE,archetype|Win-Area-m2-SW,archetype|Win-Area-m2-W,archetype|Win-R-value-E,archetype|Win-R-value-N,archetype|Win-R-value-NE,archetype|Win-R-value-NW,archetype|Win-R-value-S,archetype|Win-R-value-SE,archetype|Win-R-value-SW,archetype|Win-R-value-W,archetype|Win-SHGC-E,archetype|Win-SHGC-N,archetype|Win-SHGC-NE,archetype|Win-SHGC-NW,archetype|Win-SHGC-S,archetype|Win-SHGC-SE,archetype|Win-SHGC-SW,archetype|Win-SHGC-W,archetype|climate-zone,archetype|fuel-DHW-presub,archetype|fuel-heating-presub,archetype|h2k-File,configuration|ChoiceFile,configuration|OptionsFile,configuration|Recovered-results,configuration|RunDirectory,configuration|RunNumber,configuration|SaveDirectory,configuration|version,cost-estimates|audit,cost-estimates|byAttribute|Opt-Ceilings,cost-estimates|byAttribute|Opt-AtticCeilings,cost-estimates|byAttribute|Opt-FlatCeilings,cost-estimates|byAttribute|Opt-CathCeilings,cost-estimates|byAttribute|Opt-ACH,cost-estimates|byAttribute|Opt-Windows,cost-estimates|byAttribute|Opt-DWHR,cost-estimates|byAttribute|Opt-AboveGradeWall,cost-estimates|byAttribute|Opt-Heating-Cooling,cost-estimates|byAttribute|Opt-VentSystem,cost-estimates|byAttribute|Opt-DHWSystem,cost-estimates|byAttribute|Opt-FoundationWallExtIns,cost-estimates|byAttribute|Opt-FoundationWallIntIns,cost-estimates|byAttribute|Opt-FoundationSlabBelowGrade,cost-estimates|byAttribute|Opt-FoundationSlabOnGrade,cost-estimates|byAttribute|Opt-FloorHeaderIntIns,cost-estimates|byAttribute|Opt-ExposedFloor,cost-estimates|byBuildingComponent|envelope,cost-estimates|byBuildingComponent|mechanical,cost-estimates|byBuildingComponent|renewable,cost-estimates|bySource,cost-estimates|costing-dimensions,cost-estimates|status,cost-estimates|total,input|GOconfig_rotate,input|House-ListOfUpgrades,input|House-Upgraded,input|Opt-ACH,input|Opt-AboveGradeWall,input|Opt-AtticCeilings,input|Opt-Baseloads,input|Opt-CathCeilings,input|Opt-Ceilings,input|Opt-DBFiles,input|Opt-DHWSystem,input|Opt-DWHR,input|Opt-DoorWindows,input|Opt-Doors,input|Opt-ExposedFloor,input|Opt-FlatCeilings,input|Opt-FloorHeaderIntIns,input|Opt-FoundationSlabBelowGrade,input|Opt-FoundationSlabOnGrade,input|Opt-FoundationWallExtIns,input|Opt-FoundationWallIntIns,input|Opt-FuelCost,input|Opt-H2K-PV,input|Opt-HRVspec,input|Opt-Heating-Cooling,input|Opt-Location,input|Opt-ResultHouseCode,input|Opt-Ruleset,input|Opt-Skylights,input|Opt-Specifications,input|Opt-Temperatures,input|Opt-VentSystem,input|Opt-WindowDistribution,input|Opt-Windows,input|Ruleset-Fuel-Source,input|Ruleset-Ventilation,input|Run-Locale,input|Run-Region,input|upgrade-package-list,output|AuxEnergyReq-HeatingGJ,output|AvgAirConditioning-COP,output|ERS-Value,output|Energy-CoolingGJ,output|Energy-DHWGJ,output|Energy-HeatingGJ,output|Energy-PV-kWh,output|Energy-PlugGJ,output|Energy-Total-GJ,output|Energy-VentGJ,output|EnergyEleckWh,output|EnergyGasM3,output|EnergyOil_l,output|EnergyProp_L,output|EnergyWood_cord,output|Gross-HeatLoss-GJ,output|HDDs,output|House-R-Value(SI),output|LapsedTime,output|MEUI_kWh_m2,output|NumTries,output|PEAK-Cooling-W,output|PEAK-Heating-W,output|Ref-En-Total-GJ,output|SimplePaybackYrs,output|TEDI_kWh_m2,output|TotalAirConditioning-LoadGJ,output|Useful-Solar-Gain-GJ,output|Util-Bill-Elec,output|Util-Bill-Gas,output|Util-Bill-Net,output|Util-Bill-Oil,output|Util-Bill-Prop,output|Util-Bill-Wood,output|Util-Bill-gross,output|Util-PV-revenue,status|H2KDirCheckSumMatch,status|H2KDirCopyAttempts,status|H2KExecutionAttempts,status|H2KExecutionTime,status|MD5master,status|MD5workingcopy,status|errors,status|infoMsgs,status|processingtime,status|substitute-h2k-err-msgs,status|success,status|warnings,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,HALIFAX,1.4,5.9,0,0,4.3,0,0,1.4,0.47,0.47,0,0,0.47,0,0,0.47,0.513,0.522,0,0,0.52,0,0,0.513,Zone 6,,Natural gas,roadmapping-2006-2011v11_8.h2k,sim-92.choices,HTAP-options.json,General,HTAP-work-3,92,HTAP-sim-92,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,18779.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.88,18779.96,0,Details in JSON output,Details in JSON output,false,19757.84,S,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>CCASHP;,true,ACH_2_5,Generic_Wall_R-15-eff,NA,NBC-Baseloads,NA,CeilR40,H2KCodeLibFile,ElecIDEAL,none,NA,NA,VintageR25,NA,NA,VintageR5,NA,NA,VintageR10,rates2016,NA,NA,CCASHP,HALIFAX,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u2.13,,,HALIFAX,NOVA SCOTIA,{},51.3,2.4,0,1.0,16.4,22.3,0,26.3,66.1,0.0,18353.3,0.0,0.0,0.0,0.0,87.8,4000,2.626,3.29,53.1,1,2369.2,9036.0,0.0,1017.5,68.6,2.6,11.1,1497.5,0.0,1497.5,0.0,0.0,0.0,1497.5,0.0,true,1,1,3.2857937,470c9c257399fef59b733f5bc9bf2edf,470c9c257399fef59b733f5bc9bf2edf,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 2,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,HALIFAX,1.4,5.9,0,0,4.3,0,0,1.4,0.556,0.556,0,0,0.556,0,0,0.556,0.339,0.345,0,0,0.344,0,0,0.339,Zone 6,,Natural gas,roadmapping-2012-2019v11_8.h2k,sim-93.choices,HTAP-options.json,General,HTAP-work-4,93,HTAP-sim-93,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,3427.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.88,3427.5,0,Details in JSON output,Details in JSON output,false,4405.38,S,Opt-DHWSystem=>ElecIDEAL;,true,ACH_2_5,Generic_Wall_R-17-eff,NA,NBC-Baseloads,NA,CeilR50,H2KCodeLibFile,ElecIDEAL,none,NA,NA,VintageR30,NA,NA,VintageR10,NA,NA,VintageR17,rates2016,NA,NA,NBC-elec-heat,HALIFAX,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u1.8,,,HALIFAX,NOVA SCOTIA,{},44.6,0.0,0,0.0,16.4,44.6,0,26.3,87.3,0.0,24252.0,0.0,0.0,0.0,0.0,77.1,4000,3.007,3.14,81.7,1,2057.7,8018.6,0.0,1431.6,59.7,0.0,7.5,1911.59,0.0,1911.59,0.0,0.0,0.0,1911.59,0.0,true,1,1,3.1372223,470c9c257399fef59b733f5bc9bf2edf,470c9c257399fef59b733f5bc9bf2edf,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 2,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,HALIFAX,1.4,5.9,0,0,4.3,0,0,1.4,0.556,0.556,0,0,0.556,0,0,0.556,0.339,0.345,0,0,0.344,0,0,0.339,Zone 6,,Natural gas,roadmapping-2012-2019v11_8.h2k,sim-94.choices,HTAP-options.json,General,HTAP-work-5,94,HTAP-sim-94,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,18779.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.88,18779.96,0,Details in JSON output,Details in JSON output,false,19757.84,S,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>CCASHP;,true,ACH_2_5,Generic_Wall_R-17-eff,NA,NBC-Baseloads,NA,CeilR50,H2KCodeLibFile,ElecIDEAL,none,NA,NA,VintageR30,NA,NA,VintageR10,NA,NA,VintageR17,rates2016,NA,NA,CCASHP,HALIFAX,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u1.8,,,HALIFAX,NOVA SCOTIA,{},44.6,2.2,0,0.8,16.4,19.6,0,26.3,63.2,0.0,17552.7,0.0,0.0,0.0,0.0,77.0,4000,3.007,3.88,49.3,1,2057.7,8082.9,0.0,961.3,59.6,2.0,7.5,1441.3,0.0,1441.3,0.0,0.0,0.0,1441.3,0.0,true,1,1,3.8846683,470c9c257399fef59b733f5bc9bf2edf,470c9c257399fef59b733f5bc9bf2edf,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,58.17,62.1,0,3.366,0.0,0,14.387,233.818,0,0,145.7,8.264,OTTAWA,ONTARIO,Attic/gable,132.0,S,,Two,SingleDetached,456.8,HALIFAX,1.7,2.1,0,0,2.7,0,0,1.7,0.3,0.3,0,0,0.3,0,0,0.3,0.631,0.633,0,0,0.635,0,0,0.631,Zone 6,,Natural gas,roadmapping-pre-1946v11_8.h2k,sim-95.choices,HTAP-options.json,General,HTAP-work-6,95,HTAP-sim-95,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5160.0,0,Details in JSON output,Details in JSON output,true,5160.0,S,Opt-DHWSystem=>ElecIDEAL;,true,ACH_10,Generic_Wall_R-07-eff,NA,NBC-Baseloads,NA,CeilR20,H2KCodeLibFile,ElecIDEAL,none,NA,NA,VintageR3,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,NBC-elec-heat,HALIFAX,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u3.33,,,HALIFAX,NOVA SCOTIA,{},101.0,0.0,0,0.0,16.4,101.0,0,26.3,143.7,0.0,39910.0,0.0,0.0,0.0,0.0,137.3,4000,1.243,2.94,247.0,1,2013.1,14459.1,0.0,2530.8,212.5,0.0,10.1,3010.79,0.0,3010.79,0.0,0.0,0.0,3010.79,0.0,true,1,1,2.9378253,470c9c257399fef59b733f5bc9bf2edf,470c9c257399fef59b733f5bc9bf2edf,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,58.17,62.1,0,3.366,0.0,0,14.387,233.818,0,0,145.7,8.264,OTTAWA,ONTARIO,Attic/gable,132.0,S,,Two,SingleDetached,456.8,HALIFAX,1.7,2.1,0,0,2.7,0,0,1.7,0.3,0.3,0,0,0.3,0,0,0.3,0.631,0.633,0,0,0.635,0,0,0.631,Zone 6,,Natural gas,roadmapping-pre-1946v11_8.h2k,sim-96.choices,HTAP-options.json,General,HTAP-work-7,96,HTAP-sim-96,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17722.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17722.09,0,Details in JSON output,Details in JSON output,true,17722.09,S,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>CCASHP;,true,ACH_10,Generic_Wall_R-07-eff,NA,NBC-Baseloads,NA,CeilR20,H2KCodeLibFile,ElecIDEAL,none,NA,NA,VintageR3,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,CCASHP,HALIFAX,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u3.33,,,HALIFAX,NOVA SCOTIA,{},100.8,2.7,0,0.9,16.4,59.4,0,26.3,103.1,0.0,28651.3,0.0,0.0,0.0,0.0,137.1,4000,1.243,3.84,161.5,1,2013.1,14525.4,0.0,1740.4,212.2,2.7,10.1,2220.42,0.0,2220.42,0.0,0.0,0.0,2220.42,0.0,true,1,1,3.8351434,470c9c257399fef59b733f5bc9bf2edf,470c9c257399fef59b733f5bc9bf2edf,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,85.13,89.9,0,3.532,0.0,0,17.331,290.887,0,0,166.996,13.128,OTTAWA,ONTARIO,Attic/gable,181.6,S,,Two,SingleDetached,664.3,CHARLOTTETOWN,1.3,5.1,0,0,5.5,0,0,1.3,0.34,0.34,0,0,0.34,0,0,0.34,0.59,0.6,0,0,0.6,0,0,0.59,Zone 6,,Natural gas,roadmapping-1946-1983v11_8.h2k,sim-97.choices,HTAP-options.json,General,HTAP-work-0,97,HTAP-sim-97,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5407.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5407.5,0,Details in JSON output,Details in JSON output,true,5407.5,S,Opt-DHWSystem=>ElecIDEAL;,true,ACH_6,Generic_Wall_R-10-eff,NA,NBC-Baseloads,NA,CeilR25,H2KCodeLibFile,ElecIDEAL,none,NA,NA,VintageR10,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,NBC-elec-heat,CHARLOTTETOWN,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u2.94,,,CHARLOTTETOWN,PRINCE EDWARD ISLAND,{},97.1,0.0,0,0.0,16.4,97.1,0,26.3,139.7,0.0,38819.2,0.0,0.0,0.0,0.0,138.6,4460,1.692,3.28,173.6,1,2531.2,15110.1,0.0,2454.2,148.5,0.0,15.3,2934.21,0.0,2934.21,0.0,0.0,0.0,2934.21,0.0,true,1,1,3.2758142,470c9c257399fef59b733f5bc9bf2edf,470c9c257399fef59b733f5bc9bf2edf,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,85.13,89.9,0,3.532,0.0,0,17.331,290.887,0,0,166.996,13.128,OTTAWA,ONTARIO,Attic/gable,181.6,S,,Two,SingleDetached,664.3,CHARLOTTETOWN,1.3,5.1,0,0,5.5,0,0,1.3,0.34,0.34,0,0,0.34,0,0,0.34,0.59,0.6,0,0,0.6,0,0,0.59,Zone 6,,Natural gas,roadmapping-1946-1983v11_8.h2k,sim-98.choices,HTAP-options.json,General,HTAP-work-1,98,HTAP-sim-98,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18416.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18416.14,0,Details in JSON output,Details in JSON output,true,18416.14,S,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>CCASHP;,true,ACH_6,Generic_Wall_R-10-eff,NA,NBC-Baseloads,NA,CeilR25,H2KCodeLibFile,ElecIDEAL,none,NA,NA,VintageR10,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,CCASHP,CHARLOTTETOWN,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u2.94,,,CHARLOTTETOWN,PRINCE EDWARD ISLAND,{},96.9,2.5,0,0.9,16.4,52.6,0,26.3,96.3,0.0,26762.4,0.0,0.0,0.0,0.0,138.4,4460,1.692,3.68,107.0,1,2531.2,15183.2,0.0,1607.8,148.2,2.6,15.3,2087.82,0.0,2087.82,0.0,0.0,0.0,2087.82,0.0,true,1,1,3.6802405,470c9c257399fef59b733f5bc9bf2edf,470c9c257399fef59b733f5bc9bf2edf,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,81.44,88.1,0,3.532,0.0,0,17.145,290.987,0,0,170.672,11.537,OTTAWA,ONTARIO,Attic/gable,184.6,S,,Two,SingleDetached,661.0,CHARLOTTETOWN,1.2,5.0,0,0,4.1,0,0,1.2,0.34,0.34,0,0,0.34,0,0,0.34,0.59,0.6,0,0,0.599,0,0,0.59,Zone 6,,Natural gas,roadmapping-1984-1995v11_8.h2k,sim-99.choices,HTAP-options.json,General,HTAP-work-2,99,HTAP-sim-99,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4417.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4417.5,0,Details in JSON output,Details in JSON output,true,4417.5,S,Opt-DHWSystem=>ElecIDEAL;,true,ACH_4_5,Generic_Wall_R-15-eff,NA,NBC-Baseloads,NA,CeilR30,H2KCodeLibFile,ElecIDEAL,none,NA,NA,VintageR20,NA,NA,VintageR5,NA,NA,VintageR10,rates2016,NA,NA,NBC-elec-heat,CHARLOTTETOWN,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u2.94,,,CHARLOTTETOWN,PRINCE EDWARD ISLAND,{},67.7,0.0,0,0.0,16.4,67.7,0,26.3,110.4,0.0,30670.5,0.0,0.0,0.0,0.0,105.2,4460,2.151,3.13,126.6,1,2463.3,11696.2,0.0,1882.2,101.9,0.0,12.1,2362.17,0.0,2362.17,0.0,0.0,0.0,2362.17,0.0,true,1,1,3.1335316,470c9c257399fef59b733f5bc9bf2edf,470c9c257399fef59b733f5bc9bf2edf,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,81.44,88.1,0,3.532,0.0,0,17.145,290.987,0,0,170.672,11.537,OTTAWA,ONTARIO,Attic/gable,184.6,S,,Two,SingleDetached,661.0,CHARLOTTETOWN,1.2,5.0,0,0,4.1,0,0,1.2,0.34,0.34,0,0,0.34,0,0,0.34,0.59,0.6,0,0,0.599,0,0,0.59,Zone 6,,Natural gas,roadmapping-1984-1995v11_8.h2k,sim-100.choices,HTAP-options.json,General,HTAP-work-3,100,HTAP-sim-100,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18458.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18458.12,0,Details in JSON output,Details in JSON output,true,18458.12,S,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>CCASHP;,true,ACH_4_5,Generic_Wall_R-15-eff,NA,NBC-Baseloads,NA,CeilR30,H2KCodeLibFile,ElecIDEAL,none,NA,NA,VintageR20,NA,NA,VintageR5,NA,NA,VintageR10,rates2016,NA,NA,CCASHP,CHARLOTTETOWN,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u2.94,,,CHARLOTTETOWN,PRINCE EDWARD ISLAND,{},67.6,2.5,0,0.9,16.4,32.9,0,26.3,76.7,0.0,21307.8,0.0,0.0,0.0,0.0,105.1,4460,2.151,3.53,75.7,1,2463.3,11768.7,0.0,1224.9,101.8,2.7,12.1,1704.91,0.0,1704.91,0.0,0.0,0.0,1704.91,0.0,true,1,1,3.5347905,470c9c257399fef59b733f5bc9bf2edf,470c9c257399fef59b733f5bc9bf2edf,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,89.87,94.8,0,3.377,0.0,0,17.971,311.443,0,0,181.924,13.371,OTTAWA,ONTARIO,Attic/gable,203.2,S,,Two,SingleDetached,734.2,CHARLOTTETOWN,1.6,5.6,0,0,4.6,0,0,1.6,0.47,0.47,0,0,0.47,0,0,0.47,0.514,0.522,0,0,0.521,0,0,0.514,Zone 6,,Natural gas,roadmapping-1996-2005v11_8.h2k,sim-101.choices,HTAP-options.json,General,HTAP-work-4,101,HTAP-sim-101,Details in JSON output,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4170.0,0,Details in JSON output,Details in JSON output,false,4170.0,S,Opt-DHWSystem=>ElecIDEAL;,true,ACH_3_5,Generic_Wall_R-15-eff,NA,NBC-Baseloads,NA,CeilR40,H2KCodeLibFile,ElecIDEAL,none,NA,NA,VintageR20,NA,NA,VintageR5,NA,NA,VintageR10,rates2016,NA,NA,NBC-elec-heat,CHARLOTTETOWN,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u2.13,,,CHARLOTTETOWN,PRINCE EDWARD ISLAND,{},59.9,0.0,0,0.0,16.4,59.9,0,26.3,102.6,0.0,28506.0,0.0,0.0,0.0,0.0,97.4,4460,2.597,2.95,104.4,1,2588.1,10717.7,0.0,1730.2,81.9,0.0,12.0,2210.22,0.0,2210.22,0.0,0.0,0.0,2210.22,0.0,true,1,1,2.9450464999999997,470c9c257399fef59b733f5bc9bf2edf,470c9c257399fef59b733f5bc9bf2edf,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,89.87,94.8,0,3.377,0.0,0,17.971,311.443,0,0,181.924,13.371,OTTAWA,ONTARIO,Attic/gable,203.2,S,,Two,SingleDetached,734.2,CHARLOTTETOWN,1.6,5.6,0,0,4.6,0,0,1.6,0.47,0.47,0,0,0.47,0,0,0.47,0.514,0.522,0,0,0.521,0,0,0.514,Zone 6,,Natural gas,roadmapping-1996-2005v11_8.h2k,sim-102.choices,HTAP-options.json,General,HTAP-work-5,102,HTAP-sim-102,Details in JSON output,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18718.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18718.39,0,Details in JSON output,Details in JSON output,false,18718.39,S,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>CCASHP;,true,ACH_3_5,Generic_Wall_R-15-eff,NA,NBC-Baseloads,NA,CeilR40,H2KCodeLibFile,ElecIDEAL,none,NA,NA,VintageR20,NA,NA,VintageR5,NA,NA,VintageR10,rates2016,NA,NA,CCASHP,CHARLOTTETOWN,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u2.13,,,CHARLOTTETOWN,PRINCE EDWARD ISLAND,{},59.9,2.4,0,1.0,16.4,28.0,0,26.3,71.7,0.0,19929.2,0.0,0.0,0.0,0.0,97.3,4460,2.597,3.74,62.0,1,2588.1,10789.9,0.0,1128.1,81.8,2.6,12.0,1608.13,0.0,1608.13,0.0,0.0,0.0,1608.13,0.0,true,1,1,3.7400033,470c9c257399fef59b733f5bc9bf2edf,470c9c257399fef59b733f5bc9bf2edf,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,CHARLOTTETOWN,1.4,5.9,0,0,4.3,0,0,1.4,0.47,0.47,0,0,0.47,0,0,0.47,0.513,0.522,0,0,0.52,0,0,0.513,Zone 6,,Natural gas,roadmapping-2006-2011v11_8.h2k,sim-103.choices,HTAP-options.json,General,HTAP-work-6,103,HTAP-sim-103,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,3922.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.88,3922.5,0,Details in JSON output,Details in JSON output,false,4900.38,S,Opt-DHWSystem=>ElecIDEAL;,true,ACH_2_5,Generic_Wall_R-15-eff,NA,NBC-Baseloads,NA,CeilR40,H2KCodeLibFile,ElecIDEAL,none,NA,NA,VintageR25,NA,NA,VintageR5,NA,NA,VintageR10,rates2016,NA,NA,NBC-elec-heat,CHARLOTTETOWN,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u2.13,,,CHARLOTTETOWN,PRINCE EDWARD ISLAND,{},55.8,0.0,0,0.0,16.4,55.8,0,26.3,98.5,0.0,27360.7,0.0,0.0,0.0,0.0,92.8,4460,2.626,3.45,96.6,1,2535.4,9997.5,0.0,1649.8,74.7,0.0,11.6,2129.82,0.0,2129.82,0.0,0.0,0.0,2129.82,0.0,true,1,1,3.4508166,470c9c257399fef59b733f5bc9bf2edf,470c9c257399fef59b733f5bc9bf2edf,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,CHARLOTTETOWN,1.4,5.9,0,0,4.3,0,0,1.4,0.47,0.47,0,0,0.47,0,0,0.47,0.513,0.522,0,0,0.52,0,0,0.513,Zone 6,,Natural gas,roadmapping-2006-2011v11_8.h2k,sim-104.choices,HTAP-options.json,General,HTAP-work-7,104,HTAP-sim-104,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,18779.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.88,18779.96,0,Details in JSON output,Details in JSON output,false,19757.84,S,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>CCASHP;,true,ACH_2_5,Generic_Wall_R-15-eff,NA,NBC-Baseloads,NA,CeilR40,H2KCodeLibFile,ElecIDEAL,none,NA,NA,VintageR25,NA,NA,VintageR5,NA,NA,VintageR10,rates2016,NA,NA,CCASHP,CHARLOTTETOWN,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u2.13,,,CHARLOTTETOWN,PRINCE EDWARD ISLAND,{},55.7,2.4,0,0.9,16.4,25.4,0,26.3,69.1,0.0,19199.3,0.0,0.0,0.0,0.0,92.7,4460,2.626,3.49,57.2,1,2535.4,10068.8,0.0,1076.9,74.6,2.5,11.6,1556.89,0.0,1556.89,0.0,0.0,0.0,1556.89,0.0,true,1,1,3.4870638,470c9c257399fef59b733f5bc9bf2edf,470c9c257399fef59b733f5bc9bf2edf,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,CHARLOTTETOWN,1.4,5.9,0,0,4.3,0,0,1.4,0.556,0.556,0,0,0.556,0,0,0.556,0.339,0.345,0,0,0.344,0,0,0.339,Zone 6,,Natural gas,roadmapping-2012-2019v11_8.h2k,sim-105.choices,HTAP-options.json,General,HTAP-work-0,105,HTAP-sim-105,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,3675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.88,3675.0,0,Details in JSON output,Details in JSON output,false,4652.88,S,Opt-DHWSystem=>ElecIDEAL;,true,ACH_2_5,Generic_Wall_R-17-eff,NA,NBC-Baseloads,NA,CeilR50,H2KCodeLibFile,ElecIDEAL,none,NA,NA,VintageR30,NA,NA,VintageR10,NA,NA,VintageR17,rates2016,NA,NA,NBC-elec-heat,CHARLOTTETOWN,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u1.8,,,CHARLOTTETOWN,PRINCE EDWARD ISLAND,{},48.8,0.0,0,0.0,16.4,48.8,0,26.3,91.5,0.0,25405.1,0.0,0.0,0.0,0.0,81.5,4460,3.007,4.49,87.2,1,2212.6,8958.6,0.0,1512.5,65.3,0.0,7.8,1992.54,0.0,1992.54,0.0,0.0,0.0,1992.54,0.0,true,1,1,4.4915706,470c9c257399fef59b733f5bc9bf2edf,470c9c257399fef59b733f5bc9bf2edf,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
