analysis_BCStepCode|TEDI_compliance,archetype|Area-Basement-m2,archetype|Area-Ceiling-m2,archetype|Area-Crawl-m2,archetype|Area-Door-m2,archetype|Area-DoorWin-m2,archetype|Area-ExposedFloor-m2,archetype|Area-Header-m2,archetype|Area-House-m2,archetype|Area-Slab-m2,archetype|Area-Walkout-m2,archetype|Area-Wall-m2,archetype|Area-Windows-m2,archetype|Base-Locale,archetype|Base-Region,archetype|Ceiling-Type,archetype|Floor-Area-m2,archetype|Front-Orientation,archetype|House-Builder,archetype|House-Storeys,archetype|House-Type,archetype|House-Volume-m3,archetype|Weather-Locale,archetype|Win-Area-m2-E,archetype|Win-Area-m2-N,archetype|Win-Area-m2-NE,archetype|Win-Area-m2-NW,archetype|Win-Area-m2-S,archetype|Win-Area-m2-SE,archetype|Win-Area-m2-SW,archetype|Win-Area-m2-W,archetype|Win-R-value-E,archetype|Win-R-value-N,archetype|Win-R-value-NE,archetype|Win-R-value-NW,archetype|Win-R-value-S,archetype|Win-R-value-SE,archetype|Win-R-value-SW,archetype|Win-R-value-W,archetype|Win-SHGC-E,archetype|Win-SHGC-N,archetype|Win-SHGC-NE,archetype|Win-SHGC-NW,archetype|Win-SHGC-S,archetype|Win-SHGC-SE,archetype|Win-SHGC-SW,archetype|Win-SHGC-W,archetype|climate-zone,archetype|fuel-DHW-presub,archetype|fuel-heating-presub,archetype|h2k-File,configuration|ChoiceFile,configuration|OptionsFile,configuration|Recovered-results,configuration|RunDirectory,configuration|RunNumber,configuration|SaveDirectory,configuration|version,cost-estimates|audit,cost-estimates|byAttribute|Opt-Ceilings,cost-estimates|byAttribute|Opt-AtticCeilings,cost-estimates|byAttribute|Opt-FlatCeilings,cost-estimates|byAttribute|Opt-CathCeilings,cost-estimates|byAttribute|Opt-ACH,cost-estimates|byAttribute|Opt-Windows,cost-estimates|byAttribute|Opt-DWHR,cost-estimates|byAttribute|Opt-AboveGradeWall,cost-estimates|byAttribute|Opt-Heating-Cooling,cost-estimates|byAttribute|Opt-VentSystem,cost-estimates|byAttribute|Opt-DHWSystem,cost-estimates|byAttribute|Opt-FoundationWallExtIns,cost-estimates|byAttribute|Opt-FoundationWallIntIns,cost-estimates|byAttribute|Opt-FoundationSlabBelowGrade,cost-estimates|byAttribute|Opt-FoundationSlabOnGrade,cost-estimates|byAttribute|Opt-FloorHeaderIntIns,cost-estimates|byAttribute|Opt-ExposedFloor,cost-estimates|byBuildingComponent|envelope,cost-estimates|byBuildingComponent|mechanical,cost-estimates|byBuildingComponent|renewable,cost-estimates|bySource,cost-estimates|costing-dimensions,cost-estimates|status,cost-estimates|total,input|GOconfig_rotate,input|House-ListOfUpgrades,input|House-Upgraded,input|Opt-ACH,input|Opt-AboveGradeWall,input|Opt-AtticCeilings,input|Opt-Baseloads,input|Opt-CathCeilings,input|Opt-Ceilings,input|Opt-DBFiles,input|Opt-DHWSystem,input|Opt-DWHR,input|Opt-DoorWindows,input|Opt-Doors,input|Opt-ExposedFloor,input|Opt-FlatCeilings,input|Opt-FloorHeaderIntIns,input|Opt-FoundationSlabBelowGrade,input|Opt-FoundationSlabOnGrade,input|Opt-FoundationWallExtIns,input|Opt-FoundationWallIntIns,input|Opt-FuelCost,input|Opt-H2K-PV,input|Opt-HRVspec,input|Opt-Heating-Cooling,input|Opt-Location,input|Opt-ResultHouseCode,input|Opt-Ruleset,input|Opt-Skylights,input|Opt-Specifications,input|Opt-Temperatures,input|Opt-VentSystem,input|Opt-WindowDistribution,input|Opt-Windows,input|Ruleset-Fuel-Source,input|Ruleset-Ventilation,input|Run-Locale,input|Run-Region,input|upgrade-package-list,output|AnnDHWLoad-GJ,output|AuxEnergyReq-HeatingGJ,output|AvgAirConditioning-COP,output|ERS-Value,output|Energy-CoolingGJ,output|Energy-DHWGJ,output|Energy-HeatingGJ,output|Energy-PV-kWh,output|Energy-PlugGJ,output|Energy-Total-GJ,output|Energy-VentGJ,output|EnergyEleckWh,output|EnergyGasM3,output|EnergyOil_l,output|EnergyProp_L,output|EnergyWood_cord,output|EnvAGBsemntHL-GJ,output|EnvAirLkVntHL-GJ,output|EnvBGBsemntHL-GJ,output|EnvBsemntFHHL-GJ,output|EnvCeilHL-GJ,output|EnvCrawlHL-GJ,output|EnvDoorHL-GJ,output|EnvFABsemntHL-GJ,output|EnvFloorHL-GJ,output|EnvPonyWallHL-GJ,output|EnvSlabHL-GJ,output|EnvTotalHL-GJ,output|EnvWallHL-GJ,output|EnvWinHL-GJ,output|Gross-HeatLoss-GJ,output|HDDs,output|HotWaterElec-GJ,output|HotWaterGas-GJ,output|HotWaterOil-GJ,output|HotWaterProp-GJ,output|HotWaterWood-GJ,output|House-R-Value(SI),output|LapsedTime,output|MEUI_kWh_m2,output|NumTries,output|PEAK-Cooling-W,output|PEAK-Heating-W,output|Ref-En-Total-GJ,output|SimplePaybackYrs,output|SpcHeatElec-GJ,output|SpcHeatGas-GJ,output|SpcHeatOil-GJ,output|SpcHeatProp-GJ,output|SpcHeatWood-GJ,output|TEDI_kWh_m2,output|TotalAirConditioning-LoadGJ,output|Useful-Solar-Gain-GJ,output|Util-Bill-Elec,output|Util-Bill-Gas,output|Util-Bill-Net,output|Util-Bill-Oil,output|Util-Bill-Prop,output|Util-Bill-Wood,output|Util-Bill-gross,output|Util-PV-revenue,status|H2KDirCheckSumMatch,status|H2KDirCopyAttempts,status|H2KExecutionAttempts,status|H2KExecutionTime,status|MD5master,status|MD5workingcopy,status|errors,status|infoMsgs,status|processingtime,status|substitute-h2k-err-msgs,status|success,status|warnings,
Step 1,85.13,89.9,0,3.532,0.0,0,17.331,290.887,0,0,166.996,13.128,OTTAWA,ONTARIO,Attic/gable,181.6,S,,Two,SingleDetached,664.3,MONTREAL,1.3,5.1,0,0,5.5,0,0,1.3,0.3,0.3,0,0,0.3,0,0,0.3,0.629,0.639,0,0,0.64,0,0,0.629,Zone 6,,Natural gas,roadmapping-1946-1983.h2k,sim-278.choices,HTAP-options.json,General,HTAP-work-7,278,HTAP-sim-278,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5655.0,0,Details in JSON output,Details in JSON output,true,5655.0,S,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_6,Generic_Wall_R-10-eff,NA,NBC-Baseloads,NA,CeilR25,H2KCodeLibFile,ElecIDEAL,NA,NA,NA,VintageR10,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,NBC-elec-heat,MONTREAL,General,ArchetypeRoadmapping_oil,NA,NA,NA,NA,NA,dbl-clear-u3.33,,,MONTREAL,QUEBEC,{},16.1,92.3,0.0,0,0.0,16.1,92.3,0,26.3,134.7,0.0,37414.6,0.0,0.0,0.0,0.0,8.6,33.0,18.7,1.7,7.1,0.0,4.0,11.8,0.0,0.0,0.0,132.1,39.9,19.1,132.1,4200,16.1,0.0,0.0,0.0,0.0,1.643,3.99,165.8,1,3678.5,16358.2,0.0,2355.6,92.3,0.0,0.0,0.0,0.0,141.3,0.0,15.1,2835.61,0.0,2835.61,0.0,0.0,0.0,2835.61,0.0,true,1,1,3.989391,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,85.13,89.9,0,3.532,0.0,0,17.331,290.887,0,0,166.996,13.128,OTTAWA,ONTARIO,Attic/gable,181.6,S,,Two,SingleDetached,664.3,MONTREAL,1.3,5.1,0,0,5.5,0,0,1.3,0.3,0.3,0,0,0.3,0,0,0.3,0.629,0.639,0,0,0.64,0,0,0.629,Zone 6,,Natural gas,roadmapping-1946-1983.h2k,sim-279.choices,HTAP-options.json,General,HTAP-work-8,279,HTAP-sim-279,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5655.0,0,Details in JSON output,Details in JSON output,true,5655.0,S,Opt-DHWSystem=>elec_tankless_ef0.96;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_6,Generic_Wall_R-10-eff,NA,NBC-Baseloads,NA,CeilR25,H2KCodeLibFile,elec_tankless_ef0.96,NA,NA,NA,VintageR10,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,NBC-elec-heat,MONTREAL,General,ArchetypeRoadmapping_oil,NA,NA,NA,NA,NA,dbl-clear-u3.33,,,MONTREAL,QUEBEC,{},16.1,92.0,0.0,0,0.0,16.7,92.0,0,26.3,135.0,0.0,37511.0,0.0,0.0,0.0,0.0,8.6,33.0,18.8,1.7,7.1,0.0,4.0,11.5,0.0,0.0,0.0,132.2,39.9,19.1,132.2,4200,16.7,0.0,0.0,0.0,0.0,1.643,6.79,166.4,1,3678.5,16358.2,0.0,2362.4,92.0,0.0,0.0,0.0,0.0,140.8,0.0,15.1,2842.38,0.0,2842.38,0.0,0.0,0.0,2842.38,0.0,true,1,1,6.7917243,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,85.13,89.9,0,3.532,0.0,0,17.331,290.887,0,0,166.996,13.128,OTTAWA,ONTARIO,Attic/gable,181.6,S,,Two,SingleDetached,664.3,MONTREAL,1.3,5.1,0,0,5.5,0,0,1.3,0.3,0.3,0,0,0.3,0,0,0.3,0.629,0.639,0,0,0.64,0,0,0.629,Zone 6,,Natural gas,roadmapping-1946-1983.h2k,sim-280.choices,HTAP-options.json,General,HTAP-work-9,280,HTAP-sim-280,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5778.75,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8096.969999999999,0,Details in JSON output,Details in JSON output,true,8096.969999999999,S,Opt-DHWSystem=>elec_heatpump_ef2.30;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_6,Generic_Wall_R-10-eff,NA,NBC-Baseloads,NA,CeilR25,H2KCodeLibFile,elec_heatpump_ef2.30,NA,NA,NA,VintageR10,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,NBC-elec-heat,MONTREAL,General,ArchetypeRoadmapping_oil,NA,NA,NA,NA,NA,dbl-clear-u3.33,,,MONTREAL,QUEBEC,{},16.1,96.8,0.0,0,0.0,7.7,96.8,0,26.3,130.8,0.0,36339.7,0.0,0.0,0.0,0.0,8.4,34.7,18.1,1.6,7.1,0.0,4.0,14.0,0.0,0.0,0.0,132.8,39.9,19.1,132.8,4200,7.7,0.0,0.0,0.0,0.0,1.643,5.5,159.9,1,3678.5,16615.5,0.0,2280.2,96.8,0.0,0.0,0.0,0.0,148.1,0.0,15.5,2760.15,0.0,2760.15,0.0,0.0,0.0,2760.15,0.0,true,1,1,5.496140199999999,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,85.13,89.9,0,3.532,0.0,0,17.331,290.887,0,0,166.996,13.128,OTTAWA,ONTARIO,Attic/gable,181.6,S,,Two,SingleDetached,664.3,MONTREAL,1.3,5.1,0,0,5.5,0,0,1.3,0.3,0.3,0,0,0.3,0,0,0.3,0.629,0.639,0,0,0.64,0,0,0.629,Zone 6,,Natural gas,roadmapping-1946-1983.h2k,sim-281.choices,HTAP-options.json,General,HTAP-work-10,281,HTAP-sim-281,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5778.75,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8096.969999999999,0,Details in JSON output,Details in JSON output,true,8096.969999999999,S,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_6,Generic_Wall_R-10-eff,NA,NBC-Baseloads,NA,CeilR25,H2KCodeLibFile,HPHotWater,NA,NA,NA,VintageR10,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,NBC-elec-heat,MONTREAL,General,ArchetypeRoadmapping_oil,NA,NA,NA,NA,NA,dbl-clear-u3.33,,,MONTREAL,QUEBEC,{},16.1,96.4,0.0,0,0.0,6.9,96.4,0,26.3,129.7,0.0,36019.5,0.0,0.0,0.0,0.0,8.4,34.7,18.2,1.6,7.1,0.0,4.0,13.7,0.0,0.0,0.0,133.0,39.9,19.1,133.0,4200,6.9,0.0,0.0,0.0,0.0,1.643,4.23,158.1,1,3678.5,16615.5,0.0,2257.7,96.4,0.0,0.0,0.0,0.0,147.5,0.0,15.4,2737.67,0.0,2737.67,0.0,0.0,0.0,2737.67,0.0,true,1,1,4.2314877,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,85.13,89.9,0,3.532,0.0,0,17.331,290.887,0,0,166.996,13.128,OTTAWA,ONTARIO,Attic/gable,181.6,S,,Two,SingleDetached,664.3,MONTREAL,1.3,5.1,0,0,5.5,0,0,1.3,0.3,0.3,0,0,0.3,0,0,0.3,0.629,0.639,0,0,0.64,0,0,0.629,Zone 6,,Natural gas,roadmapping-1946-1983.h2k,sim-282.choices,HTAP-options.json,General,HTAP-work-11,282,HTAP-sim-282,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5655.0,0.0,1743.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7398.09,0,Details in JSON output,Details in JSON output,true,7398.09,S,Opt-DHWSystem=>GasInstantaneous;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_6,Generic_Wall_R-10-eff,NA,NBC-Baseloads,NA,CeilR25,H2KCodeLibFile,GasInstantaneous,NA,NA,NA,VintageR10,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,NBC-elec-heat,MONTREAL,General,ArchetypeRoadmapping_oil,NA,NA,NA,NA,NA,dbl-clear-u3.33,,,MONTREAL,QUEBEC,{},16.1,92.2,0.0,0,0.0,16.9,92.2,0,26.3,135.4,0.0,32908.0,453.6,0.0,0.0,0.0,8.6,33.0,18.8,1.7,7.1,0.0,4.0,11.6,0.0,0.0,0.0,132.1,39.9,19.1,132.1,4200,0.0,16.9,0.0,0.0,0.0,1.643,5.49,166.9,1,3678.5,16358.2,0.0,2448.7,92.2,0.0,0.0,0.0,0.0,141.0,0.0,15.1,2519.24,409.45,2928.69,0.0,0.0,0.0,2928.69,0.0,true,1,1,5.4940014,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,85.13,89.9,0,3.532,0.0,0,17.331,290.887,0,0,166.996,13.128,OTTAWA,ONTARIO,Attic/gable,181.6,S,,Two,SingleDetached,664.3,MONTREAL,1.3,5.1,0,0,5.5,0,0,1.3,0.3,0.3,0,0,0.3,0,0,0.3,0.629,0.639,0,0,0.64,0,0,0.629,Zone 6,,Natural gas,roadmapping-1946-1983.h2k,sim-283.choices,HTAP-options.json,General,HTAP-work-12,283,HTAP-sim-283,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5778.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5778.75,0,Details in JSON output,Details in JSON output,true,5778.75,S,Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_6,Generic_Wall_R-10-eff,NA,NBC-Baseloads,NA,CeilR25,H2KCodeLibFile,vintageGasEF0.55,NA,NA,NA,VintageR10,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,NBC-elec-heat,MONTREAL,General,ArchetypeRoadmapping_gas,NA,NA,NA,NA,NA,dbl-clear-u3.33,,,MONTREAL,QUEBEC,{},16.1,90.0,0.0,0,0.0,28.9,90.0,0,26.3,145.2,0.0,32293.9,777.1,0.0,0.0,0.0,9.0,34.8,19.8,1.7,7.1,0.0,4.0,8.2,0.0,0.0,0.0,135.3,39.9,19.1,135.3,4200,0.0,28.9,0.0,0.0,0.0,1.643,8.13,181.9,1,3678.5,16615.5,0.0,2576.2,90.0,0.0,0.0,0.0,0.0,137.6,0.0,14.7,2476.14,580.07,3056.21,0.0,0.0,0.0,3056.21,0.0,true,1,1,8.129241599999999,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,85.13,89.9,0,3.532,0.0,0,17.331,290.887,0,0,166.996,13.128,OTTAWA,ONTARIO,Attic/gable,181.6,S,,Two,SingleDetached,664.3,MONTREAL,1.3,5.1,0,0,5.5,0,0,1.3,0.3,0.3,0,0,0.3,0,0,0.3,0.629,0.639,0,0,0.64,0,0,0.629,Zone 6,,Natural gas,roadmapping-1946-1983.h2k,sim-284.choices,HTAP-options.json,General,HTAP-work-13,284,HTAP-sim-284,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5655.0,0,Details in JSON output,Details in JSON output,true,5655.0,S,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_6,Generic_Wall_R-10-eff,NA,NBC-Baseloads,NA,CeilR25,H2KCodeLibFile,ElecIDEAL,NA,NA,NA,VintageR10,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,NBC-elec-heat,MONTREAL,General,ArchetypeRoadmapping_gas,NA,NA,NA,NA,NA,dbl-clear-u3.33,,,MONTREAL,QUEBEC,{},16.1,92.3,0.0,0,0.0,16.1,92.3,0,26.3,134.7,0.0,37414.6,0.0,0.0,0.0,0.0,8.6,33.0,18.7,1.7,7.1,0.0,4.0,11.8,0.0,0.0,0.0,132.1,39.9,19.1,132.1,4200,16.1,0.0,0.0,0.0,0.0,1.643,7.58,165.8,1,3678.5,16358.2,0.0,2355.6,92.3,0.0,0.0,0.0,0.0,141.3,0.0,15.1,2835.61,0.0,2835.61,0.0,0.0,0.0,2835.61,0.0,true,1,1,7.5801515,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,85.13,89.9,0,3.532,0.0,0,17.331,290.887,0,0,166.996,13.128,OTTAWA,ONTARIO,Attic/gable,181.6,S,,Two,SingleDetached,664.3,MONTREAL,1.3,5.1,0,0,5.5,0,0,1.3,0.3,0.3,0,0,0.3,0,0,0.3,0.629,0.639,0,0,0.64,0,0,0.629,Zone 6,,Natural gas,roadmapping-1946-1983.h2k,sim-285.choices,HTAP-options.json,General,HTAP-work-14,285,HTAP-sim-285,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5655.0,0,Details in JSON output,Details in JSON output,true,5655.0,S,Opt-DHWSystem=>elec_tankless_ef0.96;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_6,Generic_Wall_R-10-eff,NA,NBC-Baseloads,NA,CeilR25,H2KCodeLibFile,elec_tankless_ef0.96,NA,NA,NA,VintageR10,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,NBC-elec-heat,MONTREAL,General,ArchetypeRoadmapping_gas,NA,NA,NA,NA,NA,dbl-clear-u3.33,,,MONTREAL,QUEBEC,{},16.1,92.0,0.0,0,0.0,16.7,92.0,0,26.3,135.0,0.0,37511.0,0.0,0.0,0.0,0.0,8.6,33.0,18.8,1.7,7.1,0.0,4.0,11.5,0.0,0.0,0.0,132.2,39.9,19.1,132.2,4200,16.7,0.0,0.0,0.0,0.0,1.643,5.68,166.4,1,3678.5,16358.2,0.0,2362.4,92.0,0.0,0.0,0.0,0.0,140.8,0.0,15.1,2842.38,0.0,2842.38,0.0,0.0,0.0,2842.38,0.0,true,1,1,5.6792979,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,85.13,89.9,0,3.532,0.0,0,17.331,290.887,0,0,166.996,13.128,OTTAWA,ONTARIO,Attic/gable,181.6,S,,Two,SingleDetached,664.3,MONTREAL,1.3,5.1,0,0,5.5,0,0,1.3,0.3,0.3,0,0,0.3,0,0,0.3,0.629,0.639,0,0,0.64,0,0,0.629,Zone 6,,Natural gas,roadmapping-1946-1983.h2k,sim-286.choices,HTAP-options.json,General,HTAP-work-15,286,HTAP-sim-286,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5778.75,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8096.969999999999,0,Details in JSON output,Details in JSON output,true,8096.969999999999,S,Opt-DHWSystem=>elec_heatpump_ef2.30;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_6,Generic_Wall_R-10-eff,NA,NBC-Baseloads,NA,CeilR25,H2KCodeLibFile,elec_heatpump_ef2.30,NA,NA,NA,VintageR10,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,NBC-elec-heat,MONTREAL,General,ArchetypeRoadmapping_gas,NA,NA,NA,NA,NA,dbl-clear-u3.33,,,MONTREAL,QUEBEC,{},16.1,96.8,0.0,0,0.0,7.7,96.8,0,26.3,130.8,0.0,36339.7,0.0,0.0,0.0,0.0,8.4,34.7,18.1,1.6,7.1,0.0,4.0,14.0,0.0,0.0,0.0,132.8,39.9,19.1,132.8,4200,7.7,0.0,0.0,0.0,0.0,1.643,4.46,159.9,1,3678.5,16615.5,0.0,2280.2,96.8,0.0,0.0,0.0,0.0,148.1,0.0,15.5,2760.15,0.0,2760.15,0.0,0.0,0.0,2760.15,0.0,true,1,1,4.4577326,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,85.13,89.9,0,3.532,0.0,0,17.331,290.887,0,0,166.996,13.128,OTTAWA,ONTARIO,Attic/gable,181.6,S,,Two,SingleDetached,664.3,MONTREAL,1.3,5.1,0,0,5.5,0,0,1.3,0.3,0.3,0,0,0.3,0,0,0.3,0.629,0.639,0,0,0.64,0,0,0.629,Zone 6,,Natural gas,roadmapping-1946-1983.h2k,sim-287.choices,HTAP-options.json,General,HTAP-work-16,287,HTAP-sim-287,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5778.75,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8096.969999999999,0,Details in JSON output,Details in JSON output,true,8096.969999999999,S,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_6,Generic_Wall_R-10-eff,NA,NBC-Baseloads,NA,CeilR25,H2KCodeLibFile,HPHotWater,NA,NA,NA,VintageR10,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,NBC-elec-heat,MONTREAL,General,ArchetypeRoadmapping_gas,NA,NA,NA,NA,NA,dbl-clear-u3.33,,,MONTREAL,QUEBEC,{},16.1,96.4,0.0,0,0.0,6.9,96.4,0,26.3,129.7,0.0,36019.5,0.0,0.0,0.0,0.0,8.4,34.7,18.2,1.6,7.1,0.0,4.0,13.7,0.0,0.0,0.0,133.0,39.9,19.1,133.0,4200,6.9,0.0,0.0,0.0,0.0,1.643,8.64,158.1,1,3678.5,16615.5,0.0,2257.7,96.4,0.0,0.0,0.0,0.0,147.5,0.0,15.4,2737.67,0.0,2737.67,0.0,0.0,0.0,2737.67,0.0,true,1,1,8.638395000000001,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,85.13,89.9,0,3.532,0.0,0,17.331,290.887,0,0,166.996,13.128,OTTAWA,ONTARIO,Attic/gable,181.6,S,,Two,SingleDetached,664.3,MONTREAL,1.3,5.1,0,0,5.5,0,0,1.3,0.3,0.3,0,0,0.3,0,0,0.3,0.629,0.639,0,0,0.64,0,0,0.629,Zone 6,,Natural gas,roadmapping-1946-1983.h2k,sim-288.choices,HTAP-options.json,General,HTAP-work-17,288,HTAP-sim-288,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5655.0,0.0,1743.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7398.09,0,Details in JSON output,Details in JSON output,true,7398.09,S,Opt-DHWSystem=>GasInstantaneous;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_6,Generic_Wall_R-10-eff,NA,NBC-Baseloads,NA,CeilR25,H2KCodeLibFile,GasInstantaneous,NA,NA,NA,VintageR10,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,NBC-elec-heat,MONTREAL,General,ArchetypeRoadmapping_gas,NA,NA,NA,NA,NA,dbl-clear-u3.33,,,MONTREAL,QUEBEC,{},16.1,92.2,0.0,0,0.0,16.9,92.2,0,26.3,135.4,0.0,32908.0,453.6,0.0,0.0,0.0,8.6,33.0,18.8,1.7,7.1,0.0,4.0,11.6,0.0,0.0,0.0,132.1,39.9,19.1,132.1,4200,0.0,16.9,0.0,0.0,0.0,1.643,4.78,166.9,1,3678.5,16358.2,0.0,2448.7,92.2,0.0,0.0,0.0,0.0,141.0,0.0,15.1,2519.24,409.45,2928.69,0.0,0.0,0.0,2928.69,0.0,true,1,1,4.7821775,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,85.13,89.9,0,3.532,0.0,0,17.331,290.887,0,0,166.996,13.128,OTTAWA,ONTARIO,Attic/gable,181.6,S,,Two,SingleDetached,664.3,FREDERICTON,1.3,5.1,0,0,5.5,0,0,1.3,0.34,0.34,0,0,0.34,0,0,0.34,0.59,0.6,0,0,0.6,0,0,0.59,Zone 6,,Natural gas,roadmapping-1946-1983.h2k,sim-289.choices,HTAP-options.json,General,HTAP-work-18,289,HTAP-sim-289,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5778.75,0.0,660.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6439.14,0,Details in JSON output,Details in JSON output,true,6439.14,S,Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_6,Generic_Wall_R-10-eff,NA,NBC-Baseloads,NA,CeilR25,H2KCodeLibFile,vintageElecEF0.92,NA,NA,NA,VintageR10,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,NBC-elec-heat,FREDERICTON,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u2.94,,,FREDERICTON,NEW BRUNSWICK,{},16.4,94.3,0.0,0,0.0,17.8,94.3,0,26.3,138.4,0.0,38444.3,0.0,0.0,0.0,0.0,9.1,33.1,20.2,1.8,7.7,0.0,4.2,12.4,0.0,0.0,0.0,136.5,42.6,17.8,136.5,4670,17.8,0.0,0.0,0.0,0.0,1.692,6.91,171.5,1,3191.0,16602.8,0.0,2427.9,94.3,0.0,0.0,0.0,0.0,144.3,0.0,15.0,2907.89,0.0,2907.89,0.0,0.0,0.0,2907.89,0.0,true,1,1,6.9080534,f1e81679d73e423062fa2b3ea1784fee,f1e81679d73e423062fa2b3ea1784fee,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
