myID,myBatchname,archetype|Area-Wall-m2,archetype|Area-Windows-m2,archetype|Base-Locale,archetype|Floor-Area-m2,archetype|House-Storeys,archetype|House-Type,archetype|House-Volume-m3,archetype|climate-zone,archetype|fuel-DHW-presub,archetype|fuel-heating-presub,archetype|h2k-File,cost-estimates|byAttribute|Opt-Ceilings,cost-estimates|byAttribute|Opt-AtticCeilings,cost-estimates|byAttribute|Opt-FlatCeilings,cost-estimates|byAttribute|Opt-CathCeilings,cost-estimates|byAttribute|Opt-ACH,cost-estimates|byAttribute|Opt-CasementWindows,cost-estimates|byAttribute|Opt-DWHRSystem,cost-estimates|byAttribute|Opt-GenericWall_1Layer_definitions,cost-estimates|byAttribute|Opt-HVACSystem,cost-estimates|byAttribute|Opt-HRVonly,cost-estimates|byAttribute|Opt-DHWSystem,cost-estimates|byAttribute|Opt-FoundationWallExtIns,cost-estimates|byAttribute|Opt-FoundationWallIntIns,cost-estimates|byAttribute|Opt-FoundationSlabBelowGrade,cost-estimates|byAttribute|Opt-FoundationSlabOnGrade,cost-estimates|byAttribute|Opt-FloorHeaderIntIns,cost-estimates|byAttribute|Opt-ExposedFloor,cost-estimates|byBuildingComponent|envelope,cost-estimates|byBuildingComponent|mechanical,cost-estimates|byBuildingComponent|renewable,cost-estimates|bySource,cost-estimates|total,input|House-ListOfUpgrades,input|House-Upgraded,input|Opt-ACH,input|Opt-Baseloads,input|Opt-CasementWindows,input|Opt-Ceilings,input|Opt-DHWSystem,input|Opt-DWHRSystem,input|Opt-FlatCeilings,input|Opt-FloorHeaderIntIns,input|Opt-FoundationSlabBelowGrade,input|Opt-FoundationSlabOnGrade,input|Opt-FoundationWallExtIns,input|Opt-FoundationWallIntIns,input|Opt-GenericWall_1Layer_definitions,input|Opt-HRVonly,input|Opt-HRVspec,input|Opt-Heating-Cooling,input|Opt-Location,input|Opt-Ruleset,input|Opt-WindowDistribution,input|Ruleset-Fuel-Source,input|Ruleset-Ventilation,input|Run-Locale,input|Run-Region,input|upgrade-package-list,output|AuxEnergyReq-HeatingGJ,output|AnnDHWLoad-GJ,output|AvgAirConditioning-COP,output|Energy-CoolingGJ,output|Energy-DHWGJ,output|Energy-HeatingGJ,output|Energy-PlugGJ,output|Energy-Total-GJ,output|Energy-VentGJ,output|EnergyEleckWh,output|EnergyGasM3,output|EnergyOil_l,output|EnergyProp_L,output|EnergyWood_cord,output|Gross-HeatLoss-GJ,output|HDDs,output|PEAK-Cooling-W,output|PEAK-Heating-W,status|success,output|SpcHeatHP-GJ,output|SpcHeatElec-GJ,output|SpcHeatGas-GJ,output|SpcHeatOil-GJ,output|SpcHeatWood-GJ,output|SpcHeatProp-GJ,output|HotWaterElec-GJ,output|HotWaterGas-GJ,output|HotWaterOil-GJ,output|HotWaterWood-GJ,output|HotWaterProp-GJ,
id-802,dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 5,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,977.88,6240.719999999999,0,Details in JSON output,7218.6,Opt-DHWSystem=>elec_heatpump_ef2.30;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,elec_heatpump_ef2.30,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,TORONTO,ArchetypeRoadmapping_oil,NA,,,TORONTO,ONTARIO,{},49.8,15.4,0.0,0.0,7.4,49.8,26.3,83.4,0.0,23178.8,0.0,0.0,0.0,0.0,79.0,3520,3451.6,9862.0,true,0,49.8,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,
id-803,dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 5,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,977.88,6240.719999999999,0,Details in JSON output,7218.6,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,HPHotWater,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,TORONTO,ArchetypeRoadmapping_oil,NA,,,TORONTO,ONTARIO,{},49.4,15.4,0.0,0.0,6.7,49.4,26.3,82.4,0.0,22875.4,0.0,0.0,0.0,0.0,79.1,3520,3451.6,9862.0,true,0,49.4,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,
id-804,dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 5,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,1743.09,0.0,0.0,0.0,0.0,0.0,0,977.88,5665.59,0,Details in JSON output,6643.469999999999,Opt-DHWSystem=>GasInstantaneous;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,GasInstantaneous,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,TORONTO,ArchetypeRoadmapping_oil,NA,,,TORONTO,ONTARIO,{},45.6,15.4,0.0,0.0,16.2,45.6,26.3,88.0,0.0,19962.6,434.1,0.0,0.0,0.0,78.3,3520,3451.6,9606.1,true,0,45.6,0.0,0.0,0.0,0.0,0.0,16.2,0.0,0.0,0.0,
id-805,dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 5,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,977.88,3922.5,0,Details in JSON output,4900.38,Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,vintageGasEF0.55,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,TORONTO,ArchetypeRoadmapping_gas,NA,,,TORONTO,ONTARIO,{},43.5,15.4,0.0,0.0,28.0,43.5,26.3,97.7,0.0,19371.8,751.8,0.0,0.0,0.0,81.0,3520,3451.6,9862.0,true,0,43.5,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,
id-806,dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 5,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,977.88,3922.5,0,Details in JSON output,4900.38,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,ElecIDEAL,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,TORONTO,ArchetypeRoadmapping_gas,NA,,,TORONTO,ONTARIO,{},45.7,15.4,0.0,0.0,15.4,45.7,26.3,87.4,0.0,24274.0,0.0,0.0,0.0,0.0,78.2,3520,3451.6,9606.1,true,0,45.7,0.0,0.0,0.0,0.0,15.4,0.0,0.0,0.0,0.0,
id-807,dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 5,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,977.88,3922.5,0,Details in JSON output,4900.38,Opt-DHWSystem=>elec_tankless_ef0.96;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,elec_tankless_ef0.96,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,TORONTO,ArchetypeRoadmapping_gas,NA,,,TORONTO,ONTARIO,{},45.4,15.4,0.0,0.0,16.0,45.4,26.3,87.7,0.0,24369.9,0.0,0.0,0.0,0.0,78.3,3520,3451.6,9606.1,true,0,45.4,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,
id-808,dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 5,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,977.88,6240.719999999999,0,Details in JSON output,7218.6,Opt-DHWSystem=>elec_heatpump_ef2.30;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,elec_heatpump_ef2.30,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,TORONTO,ArchetypeRoadmapping_gas,NA,,,TORONTO,ONTARIO,{},49.8,15.4,0.0,0.0,7.4,49.8,26.3,83.4,0.0,23178.8,0.0,0.0,0.0,0.0,79.0,3520,3451.6,9862.0,true,0,49.8,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,
id-809,dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 5,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,977.88,6240.719999999999,0,Details in JSON output,7218.6,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,HPHotWater,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,TORONTO,ArchetypeRoadmapping_gas,NA,,,TORONTO,ONTARIO,{},49.4,15.4,0.0,0.0,6.7,49.4,26.3,82.4,0.0,22875.4,0.0,0.0,0.0,0.0,79.1,3520,3451.6,9862.0,true,0,49.4,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,
id-810,dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 5,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,1743.09,0.0,0.0,0.0,0.0,0.0,0,977.88,5665.59,0,Details in JSON output,6643.469999999999,Opt-DHWSystem=>GasInstantaneous;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,GasInstantaneous,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,TORONTO,ArchetypeRoadmapping_gas,NA,,,TORONTO,ONTARIO,{},45.6,15.4,0.0,0.0,16.2,45.6,26.3,88.0,0.0,19962.6,434.1,0.0,0.0,0.0,78.3,3520,3451.6,9606.1,true,0,45.6,0.0,0.0,0.0,0.0,0.0,16.2,0.0,0.0,0.0,
id-811,dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,660.39,0.0,0.0,0.0,0.0,0.0,0,977.88,4830.39,0,Details in JSON output,5808.27,Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,vintageElecEF0.92,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,MONTREAL,ArchetypeRoadmapping_elec,NA,,,MONTREAL,QUEBEC,{},52.2,16.1,0.0,0.0,17.4,52.2,26.3,96.0,0.0,26653.2,0.0,0.0,0.0,0.0,87.3,4200,3314.1,10656.9,true,0,52.2,0.0,0.0,0.0,0.0,17.4,0.0,0.0,0.0,0.0,
id-812,dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,977.88,4170.0,0,Details in JSON output,5147.88,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,ElecIDEAL,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,MONTREAL,ArchetypeRoadmapping_elec,NA,,,MONTREAL,QUEBEC,{},52.8,16.1,0.0,0.0,16.1,52.8,26.3,95.2,0.0,26439.3,0.0,0.0,0.0,0.0,87.1,4200,3314.1,10656.9,true,0,52.8,0.0,0.0,0.0,0.0,16.1,0.0,0.0,0.0,0.0,
id-813,dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,977.88,4170.0,0,Details in JSON output,5147.88,Opt-DHWSystem=>elec_tankless_ef0.96;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,elec_tankless_ef0.96,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,MONTREAL,ArchetypeRoadmapping_elec,NA,,,MONTREAL,QUEBEC,{},52.5,16.1,0.0,0.0,16.7,52.5,26.3,95.5,0.0,26540.5,0.0,0.0,0.0,0.0,87.2,4200,3314.1,10656.9,true,0,52.5,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,
id-814,dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,977.88,6611.969999999999,0,Details in JSON output,7589.85,Opt-DHWSystem=>elec_heatpump_ef2.30;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,elec_heatpump_ef2.30,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,MONTREAL,ArchetypeRoadmapping_elec,NA,,,MONTREAL,QUEBEC,{},57.2,16.1,0.0,0.0,7.7,57.2,26.3,91.2,0.0,25329.6,0.0,0.0,0.0,0.0,88.0,4200,3314.1,10920.0,true,0,57.2,0.0,0.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,
id-815,dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,977.88,6611.969999999999,0,Details in JSON output,7589.85,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,HPHotWater,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,MONTREAL,ArchetypeRoadmapping_elec,NA,,,MONTREAL,QUEBEC,{},56.8,16.1,0.0,0.0,6.9,56.8,26.3,90.0,0.0,25011.6,0.0,0.0,0.0,0.0,88.1,4200,3314.1,10920.0,true,0,56.8,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,
id-816,dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,1743.09,0.0,0.0,0.0,0.0,0.0,0,977.88,5913.09,0,Details in JSON output,6890.969999999999,Opt-DHWSystem=>GasInstantaneous;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,GasInstantaneous,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,MONTREAL,ArchetypeRoadmapping_elec,NA,,,MONTREAL,QUEBEC,{},52.7,16.1,0.0,0.0,16.9,52.7,26.3,95.9,0.0,21935.0,453.6,0.0,0.0,0.0,87.1,4200,3314.1,10656.9,true,0,52.7,0.0,0.0,0.0,0.0,0.0,16.9,0.0,0.0,0.0,
id-817,dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,977.88,4170.0,0,Details in JSON output,5147.88,Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,vintageOilEF0.55,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,MONTREAL,ArchetypeRoadmapping_oil,NA,,,MONTREAL,QUEBEC,{},49.9,16.1,0.0,0.0,29.0,49.9,26.3,105.2,0.0,21171.1,0.0,752.6,0.0,0.0,88.0,4200,3314.1,10656.9,true,0,49.9,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,
id-818,dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,977.88,4170.0,0,Details in JSON output,5147.88,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,ElecIDEAL,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,MONTREAL,ArchetypeRoadmapping_oil,NA,,,MONTREAL,QUEBEC,{},52.8,16.1,0.0,0.0,16.1,52.8,26.3,95.2,0.0,26439.3,0.0,0.0,0.0,0.0,87.1,4200,3314.1,10656.9,true,0,52.8,0.0,0.0,0.0,0.0,16.1,0.0,0.0,0.0,0.0,
id-819,dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,977.88,4170.0,0,Details in JSON output,5147.88,Opt-DHWSystem=>elec_tankless_ef0.96;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,elec_tankless_ef0.96,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,MONTREAL,ArchetypeRoadmapping_oil,NA,,,MONTREAL,QUEBEC,{},52.5,16.1,0.0,0.0,16.7,52.5,26.3,95.5,0.0,26540.5,0.0,0.0,0.0,0.0,87.2,4200,3314.1,10656.9,true,0,52.5,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,
id-820,dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,977.88,6611.969999999999,0,Details in JSON output,7589.85,Opt-DHWSystem=>elec_heatpump_ef2.30;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,elec_heatpump_ef2.30,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,MONTREAL,ArchetypeRoadmapping_oil,NA,,,MONTREAL,QUEBEC,{},57.2,16.1,0.0,0.0,7.7,57.2,26.3,91.2,0.0,25329.6,0.0,0.0,0.0,0.0,88.0,4200,3314.1,10920.0,true,0,57.2,0.0,0.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,
id-821,dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,977.88,6611.969999999999,0,Details in JSON output,7589.85,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,HPHotWater,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,MONTREAL,ArchetypeRoadmapping_oil,NA,,,MONTREAL,QUEBEC,{},56.8,16.1,0.0,0.0,6.9,56.8,26.3,90.0,0.0,25011.6,0.0,0.0,0.0,0.0,88.1,4200,3314.1,10920.0,true,0,56.8,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,
id-822,dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,1743.09,0.0,0.0,0.0,0.0,0.0,0,977.88,5913.09,0,Details in JSON output,6890.969999999999,Opt-DHWSystem=>GasInstantaneous;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,GasInstantaneous,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,MONTREAL,ArchetypeRoadmapping_oil,NA,,,MONTREAL,QUEBEC,{},52.7,16.1,0.0,0.0,16.9,52.7,26.3,95.9,0.0,21935.0,453.6,0.0,0.0,0.0,87.1,4200,3314.1,10656.9,true,0,52.7,0.0,0.0,0.0,0.0,0.0,16.9,0.0,0.0,0.0,
id-823,dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,977.88,4293.75,0,Details in JSON output,5271.63,Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,vintageGasEF0.55,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,MONTREAL,ArchetypeRoadmapping_gas,NA,,,MONTREAL,QUEBEC,{},50.7,16.1,0.0,0.0,28.9,50.7,26.3,105.9,0.0,21396.5,776.3,0.0,0.0,0.0,90.0,4200,3314.1,10920.0,true,0,50.7,0.0,0.0,0.0,0.0,0.0,28.9,0.0,0.0,0.0,
id-824,dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,977.88,4170.0,0,Details in JSON output,5147.88,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,ElecIDEAL,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,MONTREAL,ArchetypeRoadmapping_gas,NA,,,MONTREAL,QUEBEC,{},52.8,16.1,0.0,0.0,16.1,52.8,26.3,95.2,0.0,26439.3,0.0,0.0,0.0,0.0,87.1,4200,3314.1,10656.9,true,0,52.8,0.0,0.0,0.0,0.0,16.1,0.0,0.0,0.0,0.0,
id-825,dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,977.88,4170.0,0,Details in JSON output,5147.88,Opt-DHWSystem=>elec_tankless_ef0.96;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,elec_tankless_ef0.96,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,MONTREAL,ArchetypeRoadmapping_gas,NA,,,MONTREAL,QUEBEC,{},52.5,16.1,0.0,0.0,16.7,52.5,26.3,95.5,0.0,26540.5,0.0,0.0,0.0,0.0,87.2,4200,3314.1,10656.9,true,0,52.5,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,
id-826,dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,977.88,6611.969999999999,0,Details in JSON output,7589.85,Opt-DHWSystem=>elec_heatpump_ef2.30;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,elec_heatpump_ef2.30,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,MONTREAL,ArchetypeRoadmapping_gas,NA,,,MONTREAL,QUEBEC,{},57.2,16.1,0.0,0.0,7.7,57.2,26.3,91.2,0.0,25329.6,0.0,0.0,0.0,0.0,88.0,4200,3314.1,10920.0,true,0,57.2,0.0,0.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,
id-827,dhw-results.csv,191.743,13.128,OTTAWA,207.6,Two,SingleDetached,757.5,Zone 6,,Natural gas,roadmapping-2006-2011.h2k,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,977.88,6611.969999999999,0,Details in JSON output,7589.85,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_2_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,HPHotWater,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,MONTREAL,ArchetypeRoadmapping_gas,NA,,,MONTREAL,QUEBEC,{},56.8,16.1,0.0,0.0,6.9,56.8,26.3,90.0,0.0,25011.6,0.0,0.0,0.0,0.0,88.1,4200,3314.1,10920.0,true,0,56.8,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,
