analysis_BCStepCode|TEDI_compliance,archetype|Area-Basement-m2,archetype|Area-Ceiling-m2,archetype|Area-Crawl-m2,archetype|Area-Door-m2,archetype|Area-DoorWin-m2,archetype|Area-ExposedFloor-m2,archetype|Area-Header-m2,archetype|Area-House-m2,archetype|Area-Slab-m2,archetype|Area-Walkout-m2,archetype|Area-Wall-m2,archetype|Area-Windows-m2,archetype|Base-Locale,archetype|Base-Region,archetype|Ceiling-Type,archetype|Floor-Area-m2,archetype|House-Builder,archetype|House-Storeys,archetype|House-Type,archetype|House-Volume-m3,archetype|Weather-Locale,archetype|Win-Area-m2-E,archetype|Win-Area-m2-N,archetype|Win-Area-m2-NE,archetype|Win-Area-m2-NW,archetype|Win-Area-m2-S,archetype|Win-Area-m2-SE,archetype|Win-Area-m2-SW,archetype|Win-Area-m2-W,archetype|Win-R-value-E,archetype|Win-R-value-N,archetype|Win-R-value-NE,archetype|Win-R-value-NW,archetype|Win-R-value-S,archetype|Win-R-value-SE,archetype|Win-R-value-SW,archetype|Win-R-value-W,archetype|Win-SHGC-E,archetype|Win-SHGC-N,archetype|Win-SHGC-NE,archetype|Win-SHGC-NW,archetype|Win-SHGC-S,archetype|Win-SHGC-SE,archetype|Win-SHGC-SW,archetype|Win-SHGC-W,archetype|climate-zone,archetype|fuel-DHW-presub,archetype|fuel-heating-presub,archetype|h2k-File,configuration|ChoiceFile,configuration|OptionsFile,configuration|Recovered-results,configuration|RunDirectory,configuration|RunNumber,configuration|SaveDirectory,cost-estimates|audit,cost-estimates|byAttribute|Opt-Ceilings,cost-estimates|byAttribute|Opt-AtticCeilings,cost-estimates|byAttribute|Opt-ACH,cost-estimates|byAttribute|Opt-CasementWindows,cost-estimates|byAttribute|Opt-DWHRSystem,cost-estimates|byAttribute|Opt-GenericWall_1Layer_definitions,cost-estimates|byAttribute|Opt-HVACSystem,cost-estimates|byAttribute|Opt-HRVonly,cost-estimates|byAttribute|Opt-DHWSystem,cost-estimates|byAttribute|Opt-FoundationWallExtIns,cost-estimates|byAttribute|Opt-FoundationWallIntIns,cost-estimates|byAttribute|Opt-FoundationSlabBelowGrade,cost-estimates|byAttribute|Opt-FoundationSlabOnGrade,cost-estimates|byAttribute|Opt-FloorHeaderIntIns,cost-estimates|byAttribute|Opt-ExposedFloor,cost-estimates|byBuildingComponent|envelope,cost-estimates|byBuildingComponent|mechanical,cost-estimates|byBuildingComponent|renewable,cost-estimates|bySource,cost-estimates|costing-dimensions,cost-estimates|status,cost-estimates|total,input|GOconfig_rotate,input|House-ListOfUpgrades,input|House-Upgraded,input|Opt-ACH,input|Opt-AtticCeilings,input|Opt-Baseloads,input|Opt-CasementWindows,input|Opt-CathCeilings,input|Opt-Ceilings,input|Opt-DBFiles,input|Opt-DHWSystem,input|Opt-DWHRSystem,input|Opt-DoorWindows,input|Opt-Doors,input|Opt-ExposedFloor,input|Opt-FlatCeilings,input|Opt-FloorHeaderIntIns,input|Opt-FoundationSlabBelowGrade,input|Opt-FoundationSlabOnGrade,input|Opt-FoundationWallExtIns,input|Opt-FoundationWallIntIns,input|Opt-FuelCost,input|Opt-GenericWall_1Layer_definitions,input|Opt-H2K-PV,input|Opt-HRVonly,input|Opt-HRVspec,input|Opt-HVACSystem,input|Opt-Location,input|Opt-MainWall,input|Opt-ResultHouseCode,input|Opt-Ruleset,input|Opt-Skylights,input|Opt-Specifications,input|Opt-Temperatures,input|Opt-WindowDistribution,input|Run-Locale,input|Run-Region,output|AnnDHWLoad-GJ,output|AuxEnergyReq-HeatingGJ,output|AvgAirConditioning-COP,output|ERS-Value,output|Energy-CoolingGJ,output|Energy-DHWGJ,output|Energy-HeatingGJ,output|Energy-PV-kWh,output|Energy-PlugGJ,output|Energy-Total-GJ,output|Energy-VentGJ,output|EnergyEleckWh,output|EnergyGasM3,output|EnergyOil_l,output|EnergyProp_L,output|EnergyWood_cord,output|EnvAGBsemntHL-GJ,output|EnvAirLkVntHL-GJ,output|EnvBGBsemntHL-GJ,output|EnvBsemntFHHL-GJ,output|EnvCeilHL-GJ,output|EnvCrawlHL-GJ,output|EnvDoorHL-GJ,output|EnvFABsemntHL-GJ,output|EnvFloorHL-GJ,output|EnvPonyWallHL-GJ,output|EnvSlabHL-GJ,output|EnvTotalHL-GJ,output|EnvWallHL-GJ,output|EnvWinHL-GJ,output|Gross-HeatLoss-GJ,output|HDDs,output|HotWaterElec-GJ,output|HotWaterGas-GJ,output|HotWaterOil-GJ,output|HotWaterProp-GJ,output|HotWaterWood-GJ,output|House-R-Value(SI),output|LapsedTime,output|MEUI_kWh_m2,output|NumTries,output|PEAK-Cooling-W,output|PEAK-Heating-W,output|Ref-En-Total-GJ,output|SimplePaybackYrs,output|SpcHeatElec-GJ,output|SpcHeatGas-GJ,output|SpcHeatOil-GJ,output|SpcHeatProp-GJ,output|SpcHeatWood-GJ,output|TEDI_kWh_m2,output|TotalAirConditioning-LoadGJ,output|Util-Bill-Elec,output|Util-Bill-Gas,output|Util-Bill-Net,output|Util-Bill-Oil,output|Util-Bill-Prop,output|Util-Bill-Wood,output|Util-Bill-gross,output|Util-PV-revenue,status|H2KDirCheckSumMatch,status|H2KDirCopyAttempts,status|H2KExecutionAttempts,status|H2KExecutionTime,status|MD5master,status|MD5workingcopy,status|errors,status|infoMsgs,status|processingtime,status|substitute-h2k-err-msgs,status|success,status|warnings,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,186.427,53.441,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,VANCOUVER,4.1,20.0,0,0,29.3,0,0,0,0.606,0.606,0,0,0.606,0,0,0,0.187,0.188,0,0,0.188,0,0,0,Zone 4,,Natural gas,pro-C-NS.h2k,sim-200.choices,HTAP-options.json,General,HTAP-work-1,200,HTAP-sim-200,Details in JSON output,0.0,1973.53,1210.25,16555.1,0.0,7585.28,4197.02,2359.98,660.39,0.0,1870.88,0.0,0.0,242.22,577.1,30014.359999999997,7217.39,0,Details in JSON output,Details in JSON output,true,37231.75,S,Opt-CasementWindows=>NC-2g-LG-u1.65;Opt-HVACSystem=>elec-baseboard+AC;,true,ACH_NBC,NBC_Ceiling_zone4,NBC-Baseloads,NC-2g-LG-u1.65,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,NA,NBC-zone4-Doorwindow,NBC-zone4-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.78_int,NBC_936_uninsulated_EffR0,NBC_936_1.96RSI,NBC_936_uninsulated_EffR0,NBC_936_1.99RSI,NA,NBC_Wall_zone4,NA,NBC_HRV,NA,elec-baseboard+AC,VANCOUVER,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NA,VANCOUVER,BRITISH COLUMBIA,15.4,53.7,0.8,0,1.1,17.2,53.7,0,26.3,100.7,1.2,27980.7,0.0,0.0,0.0,0.0,4.1,11.0,16.4,0.0,5.4,0.0,4.4,13.8,2.3,0.0,0.0,98.1,24.2,30.4,98,2825,17.2,0.0,0.0,0.0,0.0,2.146,2.29,66.8,1,3718.7,8734.0,0.0,2412.5,53.7,0.0,0.0,0.0,0.0,49.0,0.9,2892.53,0.0,2892.53,0.0,0.0,0.0,2892.53,0.0,true,1,1,2.2915460000000003,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,186.427,53.441,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,HALIFAX,4.1,20.0,0,0,29.3,0,0,0,0.647,0.652,0,0,0.653,0,0,0,0.275,0.278,0,0,0.278,0,0,0,Zone 6,,Natural gas,pro-C-NS.h2k,sim-201.choices,HTAP-options.json,General,HTAP-work-2,201,HTAP-sim-201,Details in JSON output,0.0,2473.86,1210.25,17705.56,0.0,9010.02,4766.45,2359.98,660.39,0.0,2457.82,0.0,0.0,269.74,577.1,33704.35,7786.82,0,Details in JSON output,Details in JSON output,true,41491.17,S,Opt-HVACSystem=>elec-baseboard+AC;,true,ACH_NBC,NBC_Ceiling_zone6,NBC-Baseloads,NBC-zone6-window,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,NA,NBC-zone6-Doorwindow,NBC-zone6-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,NBC_936_uninsulated_EffR0,NBC_936_1.96RSI,NBC_936_uninsulated_EffR0,NBC_936_2.98RSI,NA,NBC_Wall_zone6_HRV,NA,NBC_HRV,NA,elec-baseboard+AC,HALIFAX,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NA,HALIFAX,NOVA SCOTIA,16.4,73.3,1.6,0,1.5,18.2,73.3,0,26.3,121.8,1.2,33822.1,0.0,0.0,0.0,0.0,4.3,19.9,20.0,0.0,6.0,0.0,5.3,15.6,3.1,0.0,0.0,127.7,31.0,38.1,128,4000,18.2,0.0,0.0,0.0,0.0,2.333,2.3,85.9,1,3555.3,10936.7,0.0,3006.0,73.3,0.0,0.0,0.0,0.0,66.9,2.5,3486.02,0.0,3486.02,0.0,0.0,0.0,3486.02,0.0,true,1,1,2.3007299999999997,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 2,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,186.427,53.441,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,HALIFAX,4.1,20.0,0,0,29.3,0,0,0,0.606,0.606,0,0,0.606,0,0,0,0.5,0.503,0,0,0.503,0,0,0,Zone 6,,Natural gas,pro-C-NS.h2k,sim-202.choices,HTAP-options.json,General,HTAP-work-3,202,HTAP-sim-202,Details in JSON output,0.0,2473.86,1210.25,17705.56,0.0,9010.02,5124.9400000000005,2359.98,660.39,0.0,2457.82,0.0,0.0,269.74,577.1,33704.35,8145.31,0,Details in JSON output,Details in JSON output,true,41849.66,S,Opt-CasementWindows=>NC-2g-HG-u1.65;Opt-HVACSystem=>elec-baseboard+AC;,true,ACH_NBC,NBC_Ceiling_zone6,NBC-Baseloads,NC-2g-HG-u1.65,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,NA,NBC-zone6-Doorwindow,NBC-zone6-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,NBC_936_uninsulated_EffR0,NBC_936_1.96RSI,NBC_936_uninsulated_EffR0,NBC_936_2.98RSI,NA,NBC_Wall_zone6_HRV,NA,NBC_HRV,NA,elec-baseboard+AC,HALIFAX,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NA,HALIFAX,NOVA SCOTIA,16.4,62.8,2.1,0,1.9,18.2,62.8,0,26.3,112.6,1.2,31290.0,0.0,0.0,0.0,0.0,4.3,19.9,20.0,0.0,6.0,0.0,5.3,15.5,3.1,0.0,0.0,130.6,31.0,41.0,131,4000,18.2,0.0,0.0,0.0,0.0,2.257,2.21,76.8,1,5028.3,11173.3,0.0,2748.7,62.8,0.0,0.0,0.0,0.0,57.3,4.6,3228.75,0.0,3228.75,0.0,0.0,0.0,3228.75,0.0,true,1,1,2.213781,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,186.427,53.441,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,HALIFAX,4.1,20.0,0,0,29.3,0,0,0,0.606,0.606,0,0,0.606,0,0,0,0.255,0.257,0,0,0.257,0,0,0,Zone 6,,Natural gas,pro-C-NS.h2k,sim-203.choices,HTAP-options.json,General,HTAP-work-4,203,HTAP-sim-203,Details in JSON output,0.0,2473.86,1210.25,16555.1,0.0,9010.02,4736.3099999999995,2359.98,660.39,0.0,2457.82,0.0,0.0,269.74,577.1,32553.89,7756.679999999999,0,Details in JSON output,Details in JSON output,true,40310.57,S,Opt-CasementWindows=>NC-2g-MG-u1.65;Opt-HVACSystem=>elec-baseboard+AC;,true,ACH_NBC,NBC_Ceiling_zone6,NBC-Baseloads,NC-2g-MG-u1.65,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,NA,NBC-zone6-Doorwindow,NBC-zone6-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,NBC_936_uninsulated_EffR0,NBC_936_1.96RSI,NBC_936_uninsulated_EffR0,NBC_936_2.98RSI,NA,NBC_Wall_zone6_HRV,NA,NBC_HRV,NA,elec-baseboard+AC,HALIFAX,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NA,HALIFAX,NOVA SCOTIA,16.4,77.5,1.5,0,1.4,18.2,77.5,0,26.3,125.9,1.2,34983.2,0.0,0.0,0.0,0.0,4.3,19.9,20.0,0.0,6.0,0.0,5.3,15.6,3.1,0.0,0.0,130.6,31.0,41.0,131,4000,18.2,0.0,0.0,0.0,0.0,2.257,2.2,89.8,1,3431.4,11173.3,0.0,3124.0,77.5,0.0,0.0,0.0,0.0,70.8,2.3,3603.98,0.0,3603.98,0.0,0.0,0.0,3603.98,0.0,true,1,1,2.199986,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,186.427,53.441,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,HALIFAX,4.1,20.0,0,0,29.3,0,0,0,0.606,0.606,0,0,0.606,0,0,0,0.187,0.188,0,0,0.188,0,0,0,Zone 6,,Natural gas,pro-C-NS.h2k,sim-204.choices,HTAP-options.json,General,HTAP-work-5,204,HTAP-sim-204,Details in JSON output,0.0,2473.86,1210.25,16555.1,0.0,9010.02,4627.49,2359.98,660.39,0.0,2457.82,0.0,0.0,269.74,577.1,32553.89,7647.86,0,Details in JSON output,Details in JSON output,true,40201.75,S,Opt-CasementWindows=>NC-2g-LG-u1.65;Opt-HVACSystem=>elec-baseboard+AC;,true,ACH_NBC,NBC_Ceiling_zone6,NBC-Baseloads,NC-2g-LG-u1.65,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,NA,NBC-zone6-Doorwindow,NBC-zone6-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,NBC_936_uninsulated_EffR0,NBC_936_1.96RSI,NBC_936_uninsulated_EffR0,NBC_936_2.98RSI,NA,NBC_Wall_zone6_HRV,NA,NBC_HRV,NA,elec-baseboard+AC,HALIFAX,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NA,HALIFAX,NOVA SCOTIA,16.4,83.1,1.2,0,1.3,18.2,83.1,0,26.3,131.1,1.2,36420.4,0.0,0.0,0.0,0.0,4.3,19.9,20.0,0.0,6.0,0.0,5.3,15.6,3.1,0.0,0.0,130.6,31.0,41.0,131,4000,18.2,0.0,0.0,0.0,0.0,2.257,2.25,94.8,1,2984.3,11173.3,0.0,3270.0,83.1,0.0,0.0,0.0,0.0,75.9,1.7,3749.99,0.0,3749.99,0.0,0.0,0.0,3749.99,0.0,true,1,1,2.2534289999999997,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 2,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,186.427,53.441,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,CALGARY,4.1,20.0,0,0,29.3,0,0,0,0.647,0.652,0,0,0.653,0,0,0,0.275,0.278,0,0,0.278,0,0,0,Zone 7a,,Natural gas,pro-C-NS.h2k,sim-205.choices,HTAP-options.json,General,HTAP-work-0,205,HTAP-sim-205,Details in JSON output,0.0,2473.86,1210.25,17705.56,0.0,9010.02,6153.97,2359.98,660.39,0.0,2457.82,0.0,0.0,269.74,614.33,33741.58,9174.34,0,Details in JSON output,Details in JSON output,true,42915.920000000006,S,Opt-HVACSystem=>elec-baseboard+AC;,true,ACH_NBC,NBC_Ceiling_zone7A_HRV,NBC-Baseloads,NBC-zone7A-window,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,NA,NBC-zone7A-Doorwindow,NBC-zone7A-door,NBC_936_5.02RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,NBC_936_uninsulated_EffR0,NBC_936_2.84RSI,NBC_936_uninsulated_EffR0,NBC_936_2.98RSI,NA,NBC_Wall_zone7A_HRV,NA,NBC_HRV,NA,elec-baseboard+AC,CALGARY,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NA,CALGARY,ALBERTA,17.1,83.2,1.8,0,1.7,18.9,83.2,0,26.3,132.1,1.2,36702.5,0.0,0.0,0.0,0.0,4.9,24.2,23.2,0.0,6.8,0.0,6.0,17.2,3.3,0.0,0.0,147.5,35.7,43.4,147,5000,18.9,0.0,0.0,0.0,0.0,2.323,2.16,95.8,1,4065.9,15527.7,0.0,3298.7,83.2,0.0,0.0,0.0,0.0,75.9,3.4,3778.66,0.0,3778.66,0.0,0.0,0.0,3778.66,0.0,true,1,1,2.1633489999999997,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 3,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,186.427,53.441,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,CALGARY,4.1,20.0,0,0,29.3,0,0,0,0.606,0.606,0,0,0.606,0,0,0,0.5,0.503,0,0,0.503,0,0,0,Zone 7a,,Natural gas,pro-C-NS.h2k,sim-206.choices,HTAP-options.json,General,HTAP-work-1,206,HTAP-sim-206,Details in JSON output,0.0,2473.86,1210.25,17705.56,0.0,9010.02,6574.14,2359.98,660.39,0.0,2457.82,0.0,0.0,269.74,614.33,33741.58,9594.51,0,Details in JSON output,Details in JSON output,true,43336.090000000004,S,Opt-CasementWindows=>NC-2g-HG-u1.65;Opt-HVACSystem=>elec-baseboard+AC;,true,ACH_NBC,NBC_Ceiling_zone7A_HRV,NBC-Baseloads,NC-2g-HG-u1.65,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,NA,NBC-zone7A-Doorwindow,NBC-zone7A-door,NBC_936_5.02RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,NBC_936_uninsulated_EffR0,NBC_936_2.84RSI,NBC_936_uninsulated_EffR0,NBC_936_2.98RSI,NA,NBC_Wall_zone7A_HRV,NA,NBC_HRV,NA,elec-baseboard+AC,CALGARY,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NA,CALGARY,ALBERTA,17.1,72.5,2.4,0,2.3,18.9,72.5,0,26.3,122.7,1.2,34083.4,0.0,0.0,0.0,0.0,4.9,24.2,23.2,0.0,6.8,0.0,6.0,17.2,3.3,0.0,0.0,150.8,35.7,46.7,151,5000,18.9,0.0,0.0,0.0,0.0,2.248,2.16,86.7,1,5792.5,15851.6,0.0,3032.6,72.5,0.0,0.0,0.0,0.0,66.2,6.5,3512.56,0.0,3512.56,0.0,0.0,0.0,3512.56,0.0,true,1,1,2.158482,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,186.427,53.441,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,CALGARY,4.1,20.0,0,0,29.3,0,0,0,0.606,0.606,0,0,0.606,0,0,0,0.255,0.257,0,0,0.257,0,0,0,Zone 7a,,Natural gas,pro-C-NS.h2k,sim-207.choices,HTAP-options.json,General,HTAP-work-2,207,HTAP-sim-207,Details in JSON output,0.0,2473.86,1210.25,16555.1,0.0,9010.02,6121.28,2359.98,660.39,0.0,2457.82,0.0,0.0,269.74,614.33,32591.120000000003,9141.65,0,Details in JSON output,Details in JSON output,true,41732.770000000004,S,Opt-CasementWindows=>NC-2g-MG-u1.65;Opt-HVACSystem=>elec-baseboard+AC;,true,ACH_NBC,NBC_Ceiling_zone7A_HRV,NBC-Baseloads,NC-2g-MG-u1.65,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,NA,NBC-zone7A-Doorwindow,NBC-zone7A-door,NBC_936_5.02RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,NBC_936_uninsulated_EffR0,NBC_936_2.84RSI,NBC_936_uninsulated_EffR0,NBC_936_2.98RSI,NA,NBC_Wall_zone7A_HRV,NA,NBC_HRV,NA,elec-baseboard+AC,CALGARY,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NA,CALGARY,ALBERTA,17.1,88.3,1.8,0,1.6,18.9,88.3,0,26.3,137.1,1.2,38092.6,0.0,0.0,0.0,0.0,4.9,24.2,23.2,0.0,6.8,0.0,6.0,17.2,3.3,0.0,0.0,150.8,35.7,46.7,151,5000,18.9,0.0,0.0,0.0,0.0,2.248,2.45,100.4,1,3931.6,15851.6,0.0,3439.9,88.3,0.0,0.0,0.0,0.0,80.6,3.2,3919.89,0.0,3919.89,0.0,0.0,0.0,3919.89,0.0,true,1,1,2.4481509999999997,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,186.427,53.441,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,CALGARY,4.1,20.0,0,0,29.3,0,0,0,0.606,0.606,0,0,0.606,0,0,0,0.187,0.188,0,0,0.188,0,0,0,Zone 7a,,Natural gas,pro-C-NS.h2k,sim-208.choices,HTAP-options.json,General,HTAP-work-3,208,HTAP-sim-208,Details in JSON output,0.0,2473.86,1210.25,16555.1,0.0,9010.02,5994.46,2359.98,660.39,0.0,2457.82,0.0,0.0,269.74,614.33,32591.120000000003,9014.83,0,Details in JSON output,Details in JSON output,true,41605.950000000004,S,Opt-CasementWindows=>NC-2g-LG-u1.65;Opt-HVACSystem=>elec-baseboard+AC;,true,ACH_NBC,NBC_Ceiling_zone7A_HRV,NBC-Baseloads,NC-2g-LG-u1.65,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,NA,NBC-zone7A-Doorwindow,NBC-zone7A-door,NBC_936_5.02RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,NBC_936_uninsulated_EffR0,NBC_936_2.84RSI,NBC_936_uninsulated_EffR0,NBC_936_2.98RSI,NA,NBC_Wall_zone7A_HRV,NA,NBC_HRV,NA,elec-baseboard+AC,CALGARY,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NA,CALGARY,ALBERTA,17.1,95.9,1.5,0,1.4,18.9,95.9,0,26.3,144.4,1.2,40105.4,0.0,0.0,0.0,0.0,4.9,24.2,23.2,0.0,6.8,0.0,6.0,17.2,3.3,0.0,0.0,150.8,35.7,46.7,151,5000,18.9,0.0,0.0,0.0,0.0,2.248,2.35,107.2,1,3410.6,15851.6,0.0,3644.4,95.9,0.0,0.0,0.0,0.0,87.5,2.3,4124.39,0.0,4124.39,0.0,0.0,0.0,4124.39,0.0,true,1,1,2.351047,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,88.07,129.118,0,7.123,0.0,34.59,25.571,436.27,0,0,186.427,53.441,TORONTO,ONTARIO,Attic/hip,304.4,,Two,SingleDetached,820.1,PRINCEGEORGE,4.1,20.0,0,0,29.3,0,0,0,0.647,0.652,0,0,0.653,0,0,0,0.275,0.278,0,0,0.278,0,0,0,Zone 6,,Natural gas,pro-C-NS.h2k,sim-209.choices,HTAP-options.json,General,HTAP-work-4,209,HTAP-sim-209,Details in JSON output,0.0,2473.86,1210.25,17705.56,0.0,9010.02,6295.2,2359.98,660.39,0.0,2457.82,0.0,0.0,269.74,577.1,33704.35,9315.57,0,Details in JSON output,Details in JSON output,true,43019.92,S,Opt-HVACSystem=>elec-baseboard+AC;,true,ACH_NBC,NBC_Ceiling_zone6,NBC-Baseloads,NBC-zone6-window,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,NA,NBC-zone6-Doorwindow,NBC-zone6-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,NBC_936_uninsulated_EffR0,NBC_936_1.96RSI,NBC_936_uninsulated_EffR0,NBC_936_2.98RSI,NA,NBC_Wall_zone6_HRV,NA,NBC_HRV,NA,elec-baseboard+AC,PRINCEGEORGE,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NA,PRINCEGEORGE,BRITISH COLUMBIA,17.1,91.3,1.8,0,1.6,18.9,91.3,0,26.3,140.0,1.2,38896.9,0.0,0.0,0.0,0.0,4.9,23.5,23.1,0.0,7.1,0.0,6.1,17.2,3.6,0.0,0.0,148.4,36.1,44.0,148,4720,18.9,0.0,0.0,0.0,0.0,2.333,2.31,103.2,1,4137.8,16151.6,0.0,3521.6,91.3,0.0,0.0,0.0,0.0,83.3,3.1,4001.61,0.0,4001.61,0.0,0.0,0.0,4001.61,0.0,true,1,1,2.31302,aa1b474d0b886111316a48b7fbdb27a6,aa1b474d0b886111316a48b7fbdb27a6,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
