analysis_BCStepCode|TEDI_compliance,archetype|Archetype-ACH,archetype|Area-Basement-m2,archetype|Area-Ceiling-m2,archetype|Area-Crawl-m2,archetype|Area-Door-m2,archetype|Area-DoorWin-m2,archetype|Area-ExposedFloor-m2,archetype|Area-Header-m2,archetype|Area-House-m2,archetype|Area-Slab-m2,archetype|Area-Walkout-m2,archetype|Area-Wall-m2,archetype|Area-Windows-m2,archetype|Base-City,archetype|Base-Locale,archetype|Base-Region,archetype|Ceiling-RSI,archetype|Ceiling-Type,archetype|Ceiling-UAValue,archetype|EvaluationDate,archetype|ExposedFloor-RSI,archetype|ExposedFloor-UAValue,archetype|Floor-Area-m2,archetype|Front-Orientation,archetype|House-Builder,archetype|House-Storeys,archetype|House-Type,archetype|House-Volume-m3,archetype|Wall-RSI,archetype|Wall-UAValue,archetype|Weather-Locale,archetype|Win-Area-m2-E,archetype|Win-Area-m2-N,archetype|Win-Area-m2-NE,archetype|Win-Area-m2-NW,archetype|Win-Area-m2-S,archetype|Win-Area-m2-SE,archetype|Win-Area-m2-SW,archetype|Win-Area-m2-W,archetype|Win-SHGC-E,archetype|Win-SHGC-N,archetype|Win-SHGC-NE,archetype|Win-SHGC-NW,archetype|Win-SHGC-S,archetype|Win-SHGC-SE,archetype|Win-SHGC-SW,archetype|Win-SHGC-W,archetype|Window-UAValue,archetype|Year-Built,archetype|climate-zone,archetype|fuel-DHW-presub,archetype|fuel-heating-presub,archetype|h2k-File,configuration|ChoiceFile,configuration|OptionsFile,configuration|Recovered-results,configuration|RunDirectory,configuration|RunNumber,configuration|SaveDirectory,configuration|version,cost-estimates|audit,cost-estimates|byAttribute|Opt-Ceilings,cost-estimates|byAttribute|Opt-AtticCeilings,cost-estimates|byAttribute|Opt-FlatCeilings,cost-estimates|byAttribute|Opt-CathCeilings,cost-estimates|byAttribute|Opt-ACH,cost-estimates|byAttribute|Opt-Windows,cost-estimates|byAttribute|Opt-DWHR,cost-estimates|byAttribute|Opt-AboveGradeWall,cost-estimates|byAttribute|Opt-Heating-Cooling,cost-estimates|byAttribute|Opt-VentSystem,cost-estimates|byAttribute|Opt-DHWSystem,cost-estimates|byAttribute|Opt-FoundationWallExtIns,cost-estimates|byAttribute|Opt-FoundationWallIntIns,cost-estimates|byAttribute|Opt-FoundationSlabBelowGrade,cost-estimates|byAttribute|Opt-FoundationSlabOnGrade,cost-estimates|byAttribute|Opt-FloorHeaderIntIns,cost-estimates|byAttribute|Opt-ExposedFloor,cost-estimates|byBuildingComponent|envelope,cost-estimates|byBuildingComponent|mechanical,cost-estimates|byBuildingComponent|renewable,cost-estimates|bySource,cost-estimates|costing-dimensions,cost-estimates|status,cost-estimates|total,input|House-ListOfUpgrades,input|House-Upgraded,input|Opt-ACH,input|Opt-AboveGradeWall,input|Opt-AtticCeilings,input|Opt-Baseloads,input|Opt-CathCeilings,input|Opt-Ceilings,input|Opt-DBFiles,input|Opt-DHWSystem,input|Opt-DWHR,input|Opt-DoorWindows,input|Opt-Doors,input|Opt-ExposedFloor,input|Opt-FlatCeilings,input|Opt-FloorHeaderIntIns,input|Opt-FoundationSlabBelowGrade,input|Opt-FoundationSlabOnGrade,input|Opt-FoundationWallExtIns,input|Opt-FoundationWallIntIns,input|Opt-FuelCost,input|Opt-H2K-PV,input|Opt-H2KFoundation,input|Opt-H2KFoundationSlabCrawl,input|Opt-HRVspec,input|Opt-Heating-Cooling,input|Opt-Location,input|Opt-ResultHouseCode,input|Opt-Ruleset,input|Opt-Skylights,input|Opt-Specifications,input|Opt-Temperatures,input|Opt-VentSystem,input|Opt-WindowDistribution,input|Opt-Windows,input|Ruleset-Fuel-Source,input|Ruleset-Ventilation,input|Run-Locale,input|Run-Region,input|upgrade-package-list,output|AnnDHWLoad-GJ,output|AuxEnergyReq-HeatingGJ,output|AvgAirConditioning-COP,output|DesignTemp-Heating-oC,output|ERS-Value,output|ERSRefHouse_Energy-CoolingGJ,output|ERSRefHouse_Energy-DHWGJ,output|ERSRefHouse_Energy-HeatingGJ,output|ERSRefHouse_Energy-Total-GJ,output|ERSRefHouse_Energy-VentGJ,output|ESRefHouse_Energy-PlugGJ,output|Energy-CoolingGJ,output|Energy-DHWGJ,output|Energy-HeatingGJ,output|Energy-PV-kWh,output|Energy-PlugGJ,output|Energy-Total-GJ,output|Energy-VentGJ,output|EnergyEleckWh,output|EnergyGasM3,output|EnergyOil_l,output|EnergyProp_L,output|EnergyWood_cord,output|EnvAGBsemntHL-GJ,output|EnvAirLkVntHL-GJ,output|EnvBGBsemntHL-GJ,output|EnvBsemntFHHL-GJ,output|EnvCeilHL-GJ,output|EnvCrawlHL-GJ,output|EnvDoorHL-GJ,output|EnvFABsemntHL-GJ,output|EnvFloorHL-GJ,output|EnvPonyWallHL-GJ,output|EnvSlabHL-GJ,output|EnvTotalHL-GJ,output|EnvWallHL-GJ,output|EnvWinHL-GJ,output|Gross-HeatLoss-GJ,output|HDDs,output|HotWaterElec-GJ,output|HotWaterGas-GJ,output|HotWaterOil-GJ,output|HotWaterProp-GJ,output|HotWaterWood-GJ,output|Infil-VentHeatLoss-GJ,output|LapsedTime,output|MEUI_kWh_m2,output|NumTries,output|PEAK-Cooling-W,output|PEAK-Heating-W,output|SpcHeatElec-GJ,output|SpcHeatGas-GJ,output|SpcHeatHP-GJ,output|SpcHeatOil-GJ,output|SpcHeatProp-GJ,output|SpcHeatWood-GJ,output|TEDI_kWh_m2,output|TotalAirConditioning-LoadGJ,output|Useful-Solar-Gain-GJ,output|Util-Bill-Elec,output|Util-Bill-Gas,output|Util-Bill-Net,output|Util-Bill-Oil,output|Util-Bill-Prop,output|Util-Bill-Wood,output|Util-Bill-gross,output|Util-PV-revenue,status|H2KDirCheckSumMatch,status|H2KDirCopyAttempts,status|H2KExecutionAttempts,status|H2KExecutionTime,status|MD5master,status|MD5workingcopy,status|errors,status|infoMsgs,status|processingtime,status|substitute-h2k-err-msgs,status|success,status|warnings,
Step 1,2.5,82.78,116.59,0,3.561,0.991,25.61,13.262,451.418,0,0,251.354,41.041,,TORONTO,ONTARIO,10.26,Attic/gable,11.36,2018-09-27,4.67,5.48,290.8,N,A-1057,Two,SingleDetached,859.9,2.97,84.65,TORONTO,4.5,7.1,0,0,18.6,0,0,10.8,0.304,0.253,0,0,0.27,0,0,0.312,56.41,2017,Zone 5,Natural gas,Natural gas,ERS-3196.H2K,sim-122.choices,project.json,General,HTAP-work-1,122,HTAP-sim-122,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone5_HRV,NBC_Ceiling_zone5_HRV,NBC-Baseloads,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_gas,none,NBC-zone5-Doorwindow,NBC-zone5-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone5_HRV,NBC_SOnly_zone5,NA,NBC-gas-furnace,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone5-window,,,NA,ONTARIO,{},12.8,55.5,0.0,-20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,57.5,0,25.6,97.0,0.4,7291.7,1900.7,0.0,0.0,0.0,2.7,17.6,13.1,0.8,3.7,0.0,1.5,6.1,2.0,0.0,0.0,96.0,32.2,22.5,96.0,3520,0.0,13.5,0.0,0.0,0.0,17.6,2.9,68.2,1,4725.7,10697.4,0.2,57.3,0.0,0.0,0.0,0.0,53.0,0.0,17.0,720.98,1164.73,1885.71,0.0,0.0,0.0,1885.71,0.0,true,1,1,2.8962342000000003,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,2.5,79.71,122.26,0,4.212,1.486,34.24,20.045,420.706,0,0,205.733,34.216,,TORONTO,ONTARIO,8.78,Attic/gable,13.92,2018-09-27,4.67,7.33,287.2,S,A-1057,Two,SingleDetached,873.5,2.97,69.29,TORONTO,4.1,14.7,0,0,10.5,0,0,4.9,0.27,0.279,0,0,0.264,0,0,0.289,47.5,2018,Zone 5,Natural gas,Natural gas,ERS-3248.H2K,sim-123.choices,project.json,General,HTAP-work-2,123,HTAP-sim-123,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone5_HRV,NBC_Ceiling_zone5_HRV,NBC-Baseloads,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_gas,none,NBC-zone5-Doorwindow,NBC-zone5-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone5_HRV,NBC_SOnly_zone5,NA,NBC-gas-furnace,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone5-window,,,NA,ONTARIO,{},12.8,54.3,0.0,-20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,56.4,0,25.6,96.1,0.6,7349.7,1869.5,0.0,0.0,0.0,2.8,18.3,12.4,1.3,4.5,0.0,1.7,6.0,2.6,0.0,0.0,89.2,26.5,19.0,89.2,3520,0.0,13.5,0.0,0.0,0.0,18.3,2.47,68.1,1,3913.4,10103.9,0.2,56.1,0.0,0.0,0.0,0.0,52.6,0.0,11.8,725.05,1148.58,1873.63,0.0,0.0,0.0,1873.63,0.0,true,1,1,2.466966,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,2.5,80.18,122.599,0,3.51,0.279,33.64,20.308,417.434,0,0,205.519,31.858,,TORONTO,ONTARIO,9.39,Attic/gable,13.05,2018-09-27,4.67,7.2,283.2,NW,A-1057,Two,SingleDetached,786.3,2.97,69.22,TORONTO,0,0,3.9,11.1,0,13.5,3.4,0,0,0,0.27,0.277,0,0.27,0.27,0,44.21,2017,Zone 5,Natural gas,Natural gas,ERS-3286.H2K,sim-124.choices,project.json,General,HTAP-work-3,124,HTAP-sim-124,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone5_HRV,NBC_Ceiling_zone5_HRV,NBC-Baseloads,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_gas,none,NBC-zone5-Doorwindow,NBC-zone5-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone5_HRV,NBC_SOnly_zone5,NA,NBC-gas-furnace,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone5-window,,,NA,ONTARIO,{},12.8,53.6,0.0,-20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,55.6,0,25.6,95.3,0.6,7347.3,1848.8,0.0,0.0,0.0,2.6,15.7,13.1,1.7,4.2,0.0,1.4,6.3,2.6,0.0,0.0,85.6,26.5,17.7,85.6,3520,0.0,13.5,0.0,0.0,0.0,15.7,2.54,68.3,1,4104.0,9548.0,0.2,55.4,0.0,0.0,0.0,0.0,52.6,0.0,9.5,724.88,1138.15,1863.03,0.0,0.0,0.0,1863.03,0.0,true,1,1,2.5384669,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 3,2.5,58.99,67.819,0,3.556,0.279,4.39,15.544,231.46,0,0,127.802,12.349,,OTTAWA,ONTARIO,8.34,Attic/hip,8.13,2018-09-27,4.67,0.94,189.2,E,A-1057,Two,Double/Semi-detached,525.3,2.97,43.04,OTTAWA,3.9,0,0,0,0,0,0,8.5,0.243,0,0,0,0,0,0,0.292,16.68,2018,Zone 6,Natural gas,Natural gas,ERS-3389.H2K,sim-125.choices,project.json,General,HTAP-work-4,125,HTAP-sim-125,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone6_HRV,NBC_Ceiling_zone6,NBC-Baseloads,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_gas,none,NBC-zone6-Doorwindow,NBC-zone6-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone6_HRV,NBC_SOnly_zone6,NA,NBC-gas-furnace,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone6-window,,,NA,ONTARIO,{},13.6,31.0,0.0,-25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,32.2,0,25.6,79.1,0.6,7321.8,1417.4,0.0,0.0,0.0,2.6,13.7,9.4,0.9,3.1,0.0,1.6,2.9,0.4,0.0,0.0,57.9,18.6,7.5,57.9,4500,0.0,20.7,0.0,0.0,0.0,13.7,2.01,78.6,1,2440.9,6827.3,0.1,32.0,0.0,0.0,0.0,0.0,45.5,0.0,3.9,723.09,914.07,1637.16,0.0,0.0,0.0,1637.16,0.0,true,1,1,2.0070316000000004,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,2.5,75.81,108.325,0,3.613,0.619,26.222,21.474,377.052,0,0,187.227,30.191,,OTTAWA,ONTARIO,8.47,Attic/hip,12.79,2018-09-27,4.67,5.61,265.4,W,A-1057,Two,SingleDetached,757.3,2.97,63.06,OTTAWA,16.0,3.0,0,0,3.1,0,0,8.2,0.277,0.27,0,0,0.27,0,0,0.261,42.0,2018,Zone 6,Natural gas,Natural gas,ERS-3394.H2K,sim-126.choices,project.json,General,HTAP-work-5,126,HTAP-sim-126,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone6_HRV,NBC_Ceiling_zone6,NBC-Baseloads,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_gas,none,NBC-zone6-Doorwindow,NBC-zone6-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone6_HRV,NBC_SOnly_zone6,NA,NBC-gas-furnace,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone6-window,,,NA,ONTARIO,{},13.6,58.0,0.0,-25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,60.1,0,25.6,100.1,0.4,7298.9,1983.6,0.0,0.0,0.0,3.6,19.5,14.1,0.0,4.7,0.0,1.7,7.5,2.2,0.0,0.0,93.1,28.6,18.7,93.1,4500,0.0,14.0,0.0,0.0,0.0,19.5,2.35,78.0,1,4074.1,10605.3,0.2,59.9,0.0,0.0,0.0,0.0,60.7,0.0,12.2,721.49,1207.91,1929.4,0.0,0.0,0.0,1929.4,0.0,true,1,1,2.3512082,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 2,2.5,73.58,115.539,0,3.659,1.006,33.018,18.436,403.591,0,0,201.147,31.792,,MONTREAL,QUEBEC,8.81,Attic/hip,13.12,2018-09-27,4.67,7.07,269.7,W,A-1057,Two,SingleDetached,748.7,2.97,67.74,MONTREAL,13.4,2.3,0,0,7.8,0,0,8.2,0.27,0.27,0,0,0.293,0,0,0.301,44.95,2018,Zone 6,Natural gas,Natural gas,ERS-3415.H2K,sim-127.choices,project.json,General,HTAP-work-6,127,HTAP-sim-127,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone6_HRV,NBC_Ceiling_zone6,NBC-Baseloads,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_gas,none,NBC-zone6-Doorwindow,NBC-zone6-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone6_HRV,NBC_SOnly_zone6,NA,NBC-gas-furnace,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone6-window,,,NA,QUEBEC,{},13.6,57.6,0.0,-23.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,59.7,0,25.6,100.2,0.6,7356.4,1979.1,0.0,0.0,0.0,2.8,18.4,13.8,0.0,4.7,0.0,1.6,6.9,2.7,1.4,0.0,94.0,29.1,19.4,94.0,4200,0.0,14.2,0.0,0.0,0.0,18.4,2.54,76.8,1,4076.8,10525.5,0.3,59.5,0.0,0.0,0.0,0.0,59.3,0.0,13.9,725.52,1205.51,1931.03,0.0,0.0,0.0,1931.03,0.0,true,1,1,2.5392428000000002,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 5,2.5,0,49.24,0,9.235,1.278,23.361,1.505,163.099,21.46,0,64.916,14.842,,CALGARY,ALBERTA,7.64,Flat,6.45,2018-09-27,5.02,4.65,120.5,S,A-1056,Three,Rowhouse-middleunit,366.7,2.91,22.31,CALGARY,0,5.2,0,0,9.6,0,0,0,0,0.436,0,0,0.409,0,0,0,17.78,2018,Zone 7a,Natural gas,Natural gas,ERS-3510.H2K,sim-128.choices,project.json,General,HTAP-work-7,128,HTAP-sim-128,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone7A_HRV,NBC_Ceiling_zone7A_HRV,NBC-Baseloads,NBC_CathCeiling_RSI5.02,NA,H2KCodeLibFile,NBC-HotWater_gas,none,NBC-zone7A-Doorwindow,NBC-zone7A-door,NBC_936_5.02RSI,NBC_FlatCeiling_RSI5.02,NBC_RSI2.97_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone7A_HRV,NBC_SOnly_zone7A_HRV,NA,NBC-gas-furnace,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone7A-window,,,NA,ALBERTA,{},14.6,13.9,2.3,-30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,18.9,14.3,0,25.6,63.7,0.5,8493.6,890.2,0.0,0.0,0.0,0.0,18.8,0.0,0.0,2.7,0.0,4.7,0.0,2.1,0.0,1.1,48.6,10.3,8.9,48.6,5000,0.0,18.9,0.0,0.0,0.0,18.8,3.12,86.4,1,2345.2,6602.0,0.0,14.3,0.0,0.0,0.0,0.0,32.0,10.1,11.1,805.35,638.96,1444.32,0.0,0.0,0.0,1444.32,0.0,true,1,1,3.124477,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 4,2.5,0,64.57,0,9.375,1.278,38.683,6.476,232.091,23.69,0,85.789,27.198,,CALGARY,ALBERTA,7.64,Flat,8.45,2018-09-27,5.02,7.7,152.8,N,A-1056,Three,Rowhouse-middleunit,468.1,2.91,29.49,CALGARY,0,20.5,0,0,6.7,0,0,0,0,0.442,0,0,0.436,0,0,0,31.06,2018,Zone 7a,Natural gas,Natural gas,ERS-3529.H2K,sim-129.choices,project.json,General,HTAP-work-8,129,HTAP-sim-129,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone7A_HRV,NBC_Ceiling_zone7A_HRV,NBC-Baseloads,NBC_CathCeiling_RSI5.02,NA,H2KCodeLibFile,NBC-HotWater_gas,none,NBC-zone7A-Doorwindow,NBC-zone7A-door,NBC_936_5.02RSI,NBC_FlatCeiling_RSI5.02,NBC_RSI2.97_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone7A_HRV,NBC_SOnly_zone7A_HRV,NA,NBC-gas-furnace,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone7A-window,,,NA,ALBERTA,{},14.6,27.4,2.1,-30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,18.2,28.2,0,25.6,76.8,0.6,8494.0,1242.5,0.0,0.0,0.0,0.0,24.2,0.0,0.0,3.6,0.0,4.8,0.0,3.4,0.0,1.6,67.2,14.2,15.5,67.2,5000,0.0,18.2,0.0,0.0,0.0,24.2,3.29,92.1,1,2935.9,8733.3,0.1,28.1,0.0,0.0,0.0,0.0,49.8,8.7,14.3,805.38,822.86,1628.25,0.0,0.0,0.0,1628.25,0.0,true,1,1,3.2919484,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,2.5,0,63.546,0,9.178,0.252,38.973,11.1,296.572,22.39,0,137.849,35.926,,CALGARY,ALBERTA,7.64,Flat,8.32,2018-09-27,5.02,7.76,107.9,E,A-1056,Three,Rowhouse-endunit,466.8,2.91,47.38,CALGARY,14.7,14.1,0,0,0,0,0,7.1,0.442,0.452,0,0,0,0,0,0.441,40.63,2018,Zone 7a,Natural gas,Natural gas,ERS-3552.H2K,sim-130.choices,project.json,General,HTAP-work-9,130,HTAP-sim-130,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone7A_HRV,NBC_Ceiling_zone7A_HRV,NBC-Baseloads,NBC_CathCeiling_RSI5.02,NA,H2KCodeLibFile,NBC-HotWater_gas,none,NBC-zone7A-Doorwindow,NBC-zone7A-door,NBC_936_5.02RSI,NBC_FlatCeiling_RSI5.02,NBC_RSI2.97_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone7A_HRV,NBC_SOnly_zone7A_HRV,NA,NBC-gas-furnace,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone7A-window,,,NA,ALBERTA,{},14.6,36.8,2.3,-30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,18.9,37.9,0,25.6,88.8,0.6,8944.8,1520.3,0.0,0.0,0.0,0.0,22.7,0.0,0.0,3.5,0.0,4.7,0.0,3.4,0.0,2.6,80.4,23.1,20.3,80.4,5000,0.0,18.9,0.0,0.0,0.0,22.7,3.32,160.5,1,4875.0,9992.7,0.1,37.7,0.0,0.0,0.0,0.0,94.7,13.3,17.0,837.03,967.58,1804.61,0.0,0.0,0.0,1804.61,0.0,true,1,1,3.3168747,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 3,2.5,52.86,65.78,0,3.405,0.557,11.288,16.505,264.18,0,0,149.541,17.661,,OTTAWA,ONTARIO,8.56,Attic/gable,7.68,2018-09-27,4.67,2.42,170.4,W,A-1064,Two,SingleDetached,464.3,2.97,50.36,OTTAWA,8.2,1.7,0,0,1.2,0,0,6.6,0.489,0.471,0,0,0.49,0,0,0.515,28.35,2018,Zone 6,Natural gas,Natural gas,ERS-3618.H2K,sim-131.choices,project.json,General,HTAP-work-10,131,HTAP-sim-131,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone6_HRV,NBC_Ceiling_zone6,NBC-Baseloads,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_gas,none,NBC-zone6-Doorwindow,NBC-zone6-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone6_HRV,NBC_SOnly_zone6,NA,NBC-gas-furnace,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone6-window,,,NA,ONTARIO,{},13.6,30.3,0.0,-25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,31.9,0,25.6,82.9,0.7,8375.4,1416.5,0.0,0.0,0.0,1.8,11.3,11.8,0.0,2.9,0.0,1.6,3.7,1.0,0.0,0.0,65.6,22.8,12.6,65.6,4500,0.0,21.4,0.0,0.0,0.0,11.3,2.17,88.1,1,3211.2,7055.6,0.6,31.3,0.0,0.0,0.0,0.0,49.4,0.0,9.1,1406.99,744.16,2151.16,0.0,0.0,0.0,2151.16,0.0,true,1,1,2.1697197,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
